,drone1_x,drone1_y,drone1_z,drone2_x,drone2_y,drone2_z,drone3_x,drone3_y,drone3_z,drone4_x,drone4_y,drone4_z
0,1.63900125027,1.68809437752,0.545830845833,0.66230225563,1.39614772797,0.545557022095,1.35617721081,0.793520390987,0.537682294846,0.693390607834,0.780408084393,0.538027882576
1,1.63838613033,1.6890437603,0.544683933258,0.662205696106,1.39594650269,0.544402122498,1.35955691338,0.792840778828,0.534573078156,0.694362103939,0.78104186058,0.540365934372
2,1.63752985001,1.69182622433,0.543132722378,0.661134958267,1.39829015732,0.54191827774,1.36307513714,0.792711913586,0.531432807446,0.69453561306,0.781667113304,0.54252320528
3,1.63591754436,1.6959682703,0.541320443153,0.659379005432,1.40297174454,0.538242340088,1.36584663391,0.794151306152,0.528826653957,0.693883955479,0.781791448593,0.543059647083
4,1.63380849361,1.70468854904,0.538490355015,0.65600669384,1.41257190704,0.532502174377,1.3682308197,0.797996401787,0.526931762695,0.691469907761,0.783144116402,0.541241824627
5,1.63154935837,1.71579790115,0.535040438175,0.650839567184,1.42558670044,0.526549339294,1.36959695816,0.80396592617,0.525573372841,0.687884986401,0.785270094872,0.538035333157
6,1.62893247604,1.72958409786,0.530610501766,0.644088864326,1.44253969193,0.520632266998,1.37039518356,0.812051832676,0.524335026741,0.683377027512,0.788367033005,0.533697128296
7,1.6259843111,1.74932909012,0.525265574455,0.635059952736,1.46608257294,0.514225959778,1.36998641491,0.822703242302,0.523362576962,0.676764965057,0.793644607067,0.52777671814
8,1.6229184866,1.77182817459,0.519813120365,0.624597907066,1.49268865585,0.508925437927,1.36936664581,0.834914445877,0.520969986916,0.668942511082,0.800329446793,0.521751344204
9,1.6202044487,1.79317677021,0.515171706676,0.615758776665,1.5170674324,0.505012989044,1.36912822723,0.846592664719,0.518857359886,0.661378443241,0.807009577751,0.516415715218
10,1.61723423004,1.81880962849,0.50986635685,0.606098890305,1.54508018494,0.500734329224,1.36888921261,0.859932422638,0.516648709774,0.65163987875,0.815431892872,0.510257005692
11,1.61375403404,1.8450448513,0.504641413689,0.597226142883,1.57237148285,0.497303962708,1.36980688572,0.874522507191,0.513912796974,0.642029464245,0.824123680592,0.505101621151
12,1.61059951782,1.87089133263,0.499504476786,0.589087605476,1.59854269028,0.494603633881,1.37236070633,0.889680922031,0.512000322342,0.631640255451,0.832836687565,0.499637156725
13,1.60691523552,1.8939139843,0.496077090502,0.582132220268,1.61993265152,0.493408203125,1.37585127354,0.903284728527,0.510778665543,0.622333407402,0.84037321806,0.495188951492
14,1.60835838318,1.91360795498,0.492226004601,0.574295759201,1.64294242859,0.492606639862,1.38124716282,0.919938504696,0.508838891983,0.611259281635,0.848780095577,0.490189373493
15,1.60398614407,1.937682271,0.488849163055,0.566846132278,1.6641125679,0.491909503937,1.38805127144,0.936425566673,0.506373763084,0.599708974361,0.856907308102,0.48556137085
16,1.59361326694,1.95843398571,0.490659177303,0.55926823616,1.68333482742,0.491391658783,1.39551281929,0.952848613262,0.503377139568,0.588210880756,0.864879071712,0.481979578733
17,1.58844232559,1.98953461647,0.482674092054,0.55163693428,1.7015709877,0.490615367889,1.40401625633,0.969007253647,0.500432670116,0.575941264629,0.872820556164,0.478333175182
18,1.58367824554,2.00961518288,0.479724556208,0.555097341537,1.69850003719,0.509679079056,1.41172814369,0.982626914978,0.498103350401,0.565956771374,0.880058646202,0.475865930319
19,1.57894575596,2.0325782299,0.477375030518,0.547073125839,1.71582937241,0.508242666721,1.42104923725,0.997887015343,0.496201545,0.554128825665,0.888642370701,0.47262725234
20,1.57448768616,2.0552520752,0.47489130497,0.538182795048,1.7329441309,0.504189372063,1.43077218533,1.01223134995,0.495270848274,0.543354928493,0.897802174091,0.469645887613
21,1.57007145882,2.07815527916,0.473574280739,0.528099417686,1.75076270103,0.498427629471,1.44027376175,1.02607512474,0.494428038597,0.532469153404,0.907150149345,0.465817272663
22,1.56709468365,2.09720373154,0.472058773041,0.519391715527,1.76677012444,0.493297845125,1.44834303856,1.03734362125,0.493618220091,0.522991418839,0.916158258915,0.462757647038
23,1.5635176897,2.1188044548,0.470805078745,0.508652329445,1.78534758091,0.487830519676,1.45661377907,1.05007731915,0.492352485657,0.513346850872,0.926509201527,0.459015399218
24,1.56033885479,2.14029765129,0.470121979713,0.497912764549,1.80418539047,0.484425127506,1.46402096748,1.06242847443,0.490622907877,0.503911972046,0.93624407053,0.455455183983
25,1.55835318565,2.16005849838,0.471974134445,0.488735556602,1.82073044777,0.482857197523,1.46937286854,1.07302594185,0.488980025053,0.496410787106,0.944738388062,0.452882051468
