,drone1_x,drone1_y,drone1_z,drone2_x,drone2_y,drone2_z,drone3_x,drone3_y,drone3_z,drone4_x,drone4_y,drone4_z
0,1.33221054077,1.60224604607,0.538202822208,0.0806128531694,1.59929835796,0.541807293892,1.35873425007,0.631004691124,0.546537816525,0.150148957968,0.616740942001,0.553719878197
1,1.33402276039,1.60104656219,0.536247551441,0.081352904439,1.59875690937,0.541823446751,1.3594493866,0.631324529648,0.547481060028,0.153572723269,0.615194380283,0.555618464947
2,1.33744704723,1.60339236259,0.534083247185,0.0843502059579,1.60255467892,0.540106296539,1.36381912231,0.63378149271,0.547621130943,0.157340914011,0.614623069763,0.560203075409
3,1.34281539917,1.61139190197,0.531618535519,0.0903578773141,1.61256420612,0.538460373878,1.37215197086,0.639684736729,0.54665094614,0.161009028554,0.6156052351,0.567137897015
4,1.35064935684,1.62640452385,0.52782946825,0.100071944296,1.62966060638,0.536220431328,1.38529753685,0.649257957935,0.544679880142,0.164382815361,0.617899417877,0.570650041103
5,1.36129117012,1.64818310738,0.523782789707,0.11331243068,1.65147256851,0.531478464603,1.40291619301,0.662257671356,0.541881203651,0.169485226274,0.622480630875,0.569169521332
6,1.37595045567,1.67928850651,0.518889248371,0.132067114115,1.68306314945,0.526768743992,1.42724454403,0.680362641811,0.538126528263,0.178650051355,0.63114720583,0.564905226231
7,1.39164936543,1.7116035223,0.513838350773,0.151740252972,1.71528947353,0.522170841694,1.45224571228,0.69898545742,0.534348130226,0.191804617643,0.642264962196,0.559349477291
8,1.41121304035,1.75002253056,0.508484840393,0.176645964384,1.75357151031,0.517216265202,1.48218226433,0.720967650414,0.530049324036,0.212236732244,0.660346746445,0.554583668709
9,1.43030667305,1.78524148464,0.503933489323,0.201046317816,1.78867769241,0.513046741486,1.51024389267,0.741221010685,0.526807785034,0.237602576613,0.681285321712,0.550332844257
10,1.45242619514,1.82345271111,0.499982982874,0.230104207993,1.82678663731,0.508630216122,1.54154741764,0.763264656067,0.523221194744,0.262966275215,0.701568126678,0.547971189022
11,1.4750521183,1.85951781273,0.496786147356,0.260402351618,1.86312711239,0.505061864853,1.57260632515,0.785062372684,0.520147800446,0.292735338211,0.724759399891,0.545620381832
12,1.49838328362,1.89294564724,0.494407057762,0.289286255836,1.89639472961,0.504119992256,1.60243809223,0.806397378445,0.517331421375,0.322486072779,0.747295796871,0.542927265167
13,1.52196097374,1.9231954813,0.492268979549,0.321927726269,1.92762291431,0.502658426762,1.63084363937,0.827181041241,0.514396607876,0.350769996643,0.768134534359,0.538554191589
14,1.54588651657,1.95092654228,0.490150272846,0.353833973408,1.95529806614,0.500328302383,1.65769445896,0.847616553307,0.512116611004,0.375701010227,0.785993278027,0.531765341759
15,1.57225716114,1.97862517834,0.487194508314,0.387177169323,1.98286867142,0.498200625181,1.68548905849,0.8694652915,0.509944319725,0.397521495819,0.802955448627,0.52036356926
16,1.59361875057,1.99932897091,0.484940439463,0.41307759285,2.00333595276,0.496389627457,1.7068721056,0.886770367622,0.508176028728,0.412116497755,0.815825045109,0.509562194347
17,1.61229026318,2.01683330536,0.483183264732,0.43508374691,2.0205514431,0.494908988476,1.72518646717,0.90164077282,0.506636977196,0.424296408892,0.827600061893,0.501035988331
18,1.633056283,2.03571510315,0.481008410454,0.458119124174,2.03892540932,0.493554234505,1.74507653713,0.918186128139,0.504633247852,0.438924908638,0.841684520245,0.494347780943
19,1.65495955944,2.0559129715,0.478537380695,0.482474505901,2.05924296379,0.493037998676,1.76641595364,0.935735523701,0.502108931541,0.456957310438,0.859158873558,0.48921790719
20,1.67628705502,2.07559752464,0.476353347301,0.505355715752,2.07949948311,0.493195623159,1.78698134422,0.952872693539,0.499861389399,0.476355046034,0.877737224102,0.483331680298
21,1.69468379021,2.09291148186,0.475052535534,0.52428650856,2.09801840782,0.493509143591,1.80672585964,0.969344496727,0.498209506273,0.496824979782,0.896368265152,0.474440634251
22,1.71631014347,2.11387872696,0.473613858223,0.546880841255,2.12158036232,0.492834299803,1.82599008083,0.985166549683,0.496444612741,0.517938375473,0.914467096329,0.464643776417
23,1.73318839073,2.13074588776,0.472667634487,0.565142571926,2.14115476608,0.491106808186,1.84282743931,0.998844981194,0.494529426098,0.537264466286,0.929148316383,0.457599937916
24,1.75149965286,2.1494410038,0.471502423286,0.583690941334,2.16349649429,0.490618228912,1.86111068726,1.01364946365,0.492198258638,0.55829256773,0.94446772337,0.451450705528
25,1.76544296741,2.1640920639,0.469951152802,0.598272800446,2.18158102036,0.490308105946,1.87562918663,1.02538824081,0.490361481905,0.574669420719,0.955326557159,0.447120279074
26,1.78244900703,2.18210339546,0.467700570822,0.616869151592,2.20416235924,0.488900214434,1.89306235313,1.040163517,0.487724602222,0.594652533531,0.969511091709,0.44462621212
27,1.79703569412,2.19798874855,0.464608490467,0.634365618229,2.22429728508,0.487036406994,1.9081299305,1.05357515812,0.485567599535,0.612752258778,0.981984615326,0.444755196571
28,1.81282091141,2.21504592896,0.459424465895,0.653597712517,2.24639892578,0.485566616058,1.92411541939,1.06831300259,0.483147770166,0.633664786816,0.997155606747,0.445901095867
29,1.82630288601,2.22991156578,0.451302587986,0.67123901844,2.26534557343,0.483924090862,1.93906068802,1.08262705803,0.481017053127,0.65576505661,1.0121884346,0.44877359271
30,1.84214448929,2.24733972549,0.436454236507,0.69267475605,2.28667020798,0.4824398458,1.95319068432,1.09594404697,0.479273617268,0.678613126278,1.02850353718,0.452892661095
31,1.85483324528,2.26278352737,0.420729517937,0.711991548538,2.30437493324,0.481951087713,1.96662962437,1.10895955563,0.478128433228,0.700775265694,1.04552555084,0.456639051437
32,1.86705386639,2.27585625648,0.409192860126,0.728578090668,2.31842327118,0.482131063938,1.97807228565,1.11982154846,0.477477401495,0.719826936722,1.0627374649,0.459904402494
33,1.88148009777,2.29193305969,0.399097412825,0.748397827148,2.33420848846,0.482112497091,1.9911775589,1.13269484043,0.477061092854,0.741673827171,1.08539199829,0.463962644339
34,1.89332139492,2.30425739288,0.393900752068,0.764043331146,2.34550499916,0.481938570738,2.0013692379,1.14268696308,0.477088421583,0.758278906345,1.10511779785,0.467887401581
35,1.90799641609,2.31920647621,0.390274077654,0.782347679138,2.35813975334,0.482422232628,2.01287055016,1.15520453453,0.476722955704,0.776588261127,1.13015127182,0.473149061203
36,1.921413064,2.3328025341,0.388895571232,0.797683238983,2.36811375618,0.484129339457,2.02185559273,1.16563391685,0.47662037611,0.791405200958,1.15264999866,0.477677792311
37,1.93478703499,2.3468298912,0.386995017529,0.813354969025,2.37828207016,0.485944658518,2.03305530548,1.17966616154,0.476291328669,0.805734932423,1.17779541016,0.483345121145
38,1.94558870792,2.35834741592,0.385737359524,0.825599908829,2.38630056381,0.485832929611,2.04098773003,1.1901652813,0.476225703955,0.816300094128,1.19673871994,0.487813442945
39,1.95739257336,2.37121796608,0.384355276823,0.83823376894,2.39522266388,0.484066545963,2.04929709435,1.20070028305,0.475551843643,0.826622903347,1.21654808521,0.492782026529
40,1.9689129591,2.38411307335,0.383130073547,0.850095391273,2.40448880196,0.481437325478,2.05912089348,1.2131935358,0.475121557713,0.836038827896,1.23339867592,0.496610075235
41,1.98015797138,2.39701676369,0.382266402245,0.860765039921,2.4144320488,0.479348689318,2.06730031967,1.22316050529,0.474525481462,0.844829082489,1.24784994125,0.498759865761
42,1.9901444912,2.40857625008,0.381748616695,0.870260238647,2.42461442947,0.478245854378,2.07734417915,1.23480391502,0.473844230175,0.852660894394,1.25882828236,0.498827576637
43,2.00241994858,2.42272853851,0.38152679801,0.879081249237,2.43524098396,0.477206557989,2.08676958084,1.24510014057,0.473620146513,0.859243392944,1.26771962643,0.49788826704
44,2.0112054348,2.43273854256,0.381302833557,0.885833442211,2.44391512871,0.476442068815,2.0941259861,1.25314509869,0.473292529583,0.864242196083,1.27342700958,0.496092498302
45,2.02303504944,2.44628477097,0.380515873432,0.894289314747,2.4555516243,0.476294547319,2.10437011719,1.26377499104,0.473705857992,0.869231581688,1.27844679356,0.49416911602
46,2.03904056549,2.46406459808,0.379198133945,0.905374705791,2.47104382515,0.476717233658,2.1183962822,1.27771914005,0.473626106977,0.876046061516,1.28486347198,0.491393864155
47,2.04919457436,2.47526597977,0.378228545189,0.912352144718,2.48098611832,0.476896315813,2.12740731239,1.286485672,0.473846018314,0.881257295609,1.2893563509,0.48894533515
48,2.05841016769,2.48522472382,0.378380775452,0.918536782265,2.48993825912,0.476770997047,2.13510465622,1.29394483566,0.473708629608,0.88700324297,1.29374432564,0.487168103456
49,2.06736898422,2.49443149567,0.379011332989,0.92457729578,2.49848175049,0.476967692375,2.14272856712,1.30115628242,0.474138528109,0.893721222878,1.29878032207,0.485681563616
50,2.07680344582,2.50391697884,0.379861623049,0.93124550581,2.50797843933,0.476817727089,2.15071368217,1.30881392956,0.473749339581,0.902515590191,1.30522322655,0.484856843948
51,2.08513998985,2.51226019859,0.380711108446,0.937209844589,2.51632714272,0.476275593042,2.15782260895,1.31566762924,0.473450124264,0.911464691162,1.31165575981,0.484262496233
52,2.09348225594,2.52127480507,0.381628841162,0.943605959415,2.52535557747,0.475097954273,2.16515398026,1.32299137115,0.472499161959,0.922157883644,1.31921315193,0.483587354422
53,2.10061764717,2.52923178673,0.382577419281,0.949322879314,2.53343009949,0.473912060261,2.17148447037,1.32954859734,0.471799492836,0.932316064835,1.32683694363,0.483196258545
54,2.10861182213,2.53903627396,0.384156167507,0.95603209734,2.54290032387,0.472307145596,2.17988181114,1.33810889721,0.471156537533,0.946104824543,1.33720815182,0.483961135149
55,2.11477041245,2.54688692093,0.385709971189,0.961339473724,2.55082392693,0.471359491348,2.18515467644,1.34373140335,0.470534026623,0.955169320107,1.34440803528,0.484984099865
56,2.1207511425,2.55462813377,0.387382417917,0.966627717018,2.55867862701,0.471007049084,2.19097423553,1.34980177879,0.469979524612,0.964754164219,1.35213398933,0.485881358385
57,2.1272726059,2.5632455349,0.389458537102,0.97194224596,2.56773948669,0.470999538898,2.19714999199,1.35631465912,0.46917361021,0.97415471077,1.36014699936,0.485821992159
58,2.13302755356,2.57107210159,0.391185939312,0.977388322353,2.57705974579,0.471533536911,2.20295238495,1.36231303215,0.468445152044,0.982312619686,1.36721730232,0.484373986721
59,2.13906621933,2.57959961891,0.392557919025,0.982349932194,2.58574938774,0.471267879009,2.20827555656,1.36785233021,0.466783642769,0.98813611269,1.37245500088,0.483139246702
60,2.14438915253,2.58750700951,0.393893003464,0.987507164478,2.59539246559,0.469748288393,2.21384930611,1.37379848957,0.464640855789,0.993458926678,1.37705135345,0.480733305216
61,2.15034532547,2.59644293785,0.395678073168,0.992368757725,2.60358500481,0.467569202185,2.21947598457,1.3798943758,0.462226450443,0.997428417206,1.38099479675,0.478971511126
62,2.15634536743,2.60515403748,0.39730989933,0.997552335262,2.61211133003,0.464741259813,2.2243168354,1.38537621498,0.460099130869,1.00053739548,1.38384234905,0.478530675173
63,2.16260290146,2.6136405468,0.399428427219,1.00273108482,2.62015581131,0.46264064312,2.2295293808,1.39123868942,0.45883628726,1.00435435772,1.38704884052,0.479049086571
64,2.16897845268,2.62158823013,0.401501953602,1.00758635998,2.62746524811,0.460898399353,2.23467206955,1.39747011662,0.457765191793,1.00817835331,1.39106988907,0.48036646843
65,2.17480158806,2.62839579582,0.403274416924,1.01218998432,2.63385510445,0.459471791983,2.23935961723,1.40321433544,0.456957370043,1.01205611229,1.39509761333,0.480956703424
