,T,Vc,X,delta
0,0.0,-0.156796991825,0.998101174831,0
1,0.586958169937,-0.154986226559,0.995285928249,0
2,0.597002983093,-0.153719687462,0.993008971214,0
3,0.607107162476,-0.153127062321,0.991399347782,0
4,0.617277145386,-0.149803340435,0.987052738667,0
5,0.627506017685,-0.148754119873,0.984993815422,0
6,0.63760304451,-0.147596466541,0.982821166515,0
7,0.647753000259,-0.146498394012,0.980714082718,0
8,0.657843112946,-0.145480120182,0.97868591547,0
9,0.667942047119,-0.142337667942,0.974532663822,0
10,0.678050041199,-0.14110686779,0.97229206562,0
11,0.688148021698,-0.140193235874,0.97036832571,0
12,0.698249101639,-0.139040493965,0.96820628643,0
13,0.708342075348,-0.138070034981,0.966220140457,0
14,0.718498945236,-0.134979772568,0.962125778198,0
15,0.728539943695,-0.134161043167,0.960297226906,0
16,0.738638162613,-0.133038067818,0.958161354065,0
17,0.748767137527,-0.132185339928,0.956301927567,0
18,0.758834123611,-0.129245483875,0.952312767506,0
19,0.769327163696,-0.1284050107,0.950500905514,0
20,0.779041051865,-0.12728741169,0.948375105858,0
21,0.789123058319,-0.125848507881,0.945927500725,0
22,0.799210071564,-0.125561928749,0.94462621212,0
23,0.80935716629,-0.122168898582,0.940246701241,0
24,0.819221973419,-0.121802783012,0.938862681389,0
25,0.829401016235,-0.120980083942,0.937027871609,0
26,0.839522123337,-0.11959695816,0.934641957283,0
27,0.849550008774,-0.119234538078,0.933262825012,0
28,0.859717130661,-0.116662168503,0.929681062698,0
29,0.869811058044,-0.115808677673,0.927815675735,0
30,0.879930019379,-0.11516058445,0.926155567169,0
31,0.890050172806,-0.114317178726,0.924298167229,0
32,0.900190114975,-0.113506829739,0.92247313261,0
33,0.910336971283,-0.111090183258,0.919048786163,0
34,0.920413970947,-0.109903025627,0.916843414307,0
35,0.930596113205,-0.109739947319,0.915665745735,0
36,0.940742015839,-0.108998203278,0.91391980648,0
37,0.950783967972,-0.10623947382,0.91013365984,0
38,0.961058139801,-0.106022381783,0.908904075623,0
39,0.9711830616,-0.104891467094,0.906767368317,0
40,0.981240987778,-0.104783058167,0.905648946762,0
41,0.991341114044,-0.10412582159,0.903974115849,0
42,1.00151705742,-0.101891601086,0.900734007359,0
43,1.01157593727,-0.100774621964,0.898608326912,0
44,1.02166295052,-0.10019043684,0.897008836269,0
45,1.03181600571,-0.10014885664,0.895951449871,0
46,1.04197406769,-0.0995845913887,0.894387185574,0
47,1.05197405815,-0.0973949670792,0.891204357147,0
48,1.06190609932,-0.0969064831734,0.889706671238,0
49,1.07199811935,-0.0962907075882,0.888078808784,0
50,1.08211898804,-0.0957914590836,0.886561155319,0
51,1.09230303764,-0.0938248276711,0.883584320545,0
52,1.10240507126,-0.0933321595192,0.882081449032,0
53,1.11250710487,-0.0929468274117,0.880680024624,0
54,1.12266802788,-0.0925406455994,0.879261732101,0
55,1.13278913498,-0.0919111967087,0.877622485161,0
56,1.14288711548,-0.0902903914452,0.874993383884,0
57,1.15297007561,-0.089688539505,0.873381733894,0
58,1.16306805611,-0.0892921447754,0.87197804451,0
59,1.17314100266,-0.0889591097832,0.870637714863,0
60,1.1832139492,-0.0885323643684,0.869196951389,0
61,1.19335412979,-0.0866409659386,0.866297662258,0
62,1.2034330368,-0.0862981915474,0.864947378635,0
63,1.21350812912,-0.0858705401421,0.863505423069,0
64,1.22365117073,-0.085340988636,0.861971080303,0
65,1.23369908333,-0.0850131750107,0.86063337326,0
66,1.2437980175,-0.0830637812614,0.857672870159,0
67,1.25390911102,-0.0827588677406,0.856359064579,0
68,1.26399803162,-0.0824667453766,0.85505604744,0
69,1.27410697937,-0.0820683836937,0.853640377522,0
70,1.28428006172,-0.0802471995354,0.850811898708,0
71,1.29435300827,-0.0798582673073,0.849417150021,0
72,1.30441117287,-0.0793347120285,0.847880601883,0
73,1.31454110146,-0.0789532780647,0.846504867077,0
74,1.32448410988,-0.078689789772,0.845233082771,0
75,1.33456707001,-0.0767943382263,0.842329740524,0
76,1.34464597702,-0.0764647722244,0.840988278389,0
77,1.35476493835,-0.0761787414551,0.839681625366,0
78,1.36497116089,-0.0756713271141,0.838165819645,0
79,1.37505507469,-0.0752922296524,0.836761832237,0
80,1.38530397415,-0.0736117839813,0.834084868431,0
81,1.3952691555,-0.0731491923332,0.832612097263,0
82,1.4053709507,-0.0728183031082,0.831265687943,0
83,1.41552615166,-0.0725521922112,0.829991877079,0
84,1.42560315132,-0.0707680225372,0.827157616615,0
85,1.43610405922,-0.070457816124,0.825840115547,0
86,1.44617700577,-0.0701794266701,0.824546515942,0
87,1.45632910728,-0.0698076963425,0.823170781136,0
88,1.46636915207,-0.0694398760796,0.821790158749,0
89,1.47649717331,-0.0679569959641,0.819290399551,0
90,1.48666596413,-0.067570233345,0.817919135094,0
91,1.49651098251,-0.0672562479973,0.816588938236,0
92,1.50667309761,-0.0662980556488,0.814615249634,0
93,1.51682806015,-0.0667961716652,0.814106166363,0
94,1.52690005302,-0.0651002764702,0.811401069164,0
95,1.53699207306,-0.0649746417999,0.810261845589,0
96,1.54712796211,-0.0647361040115,0.809007406235,0
97,1.55728697777,-0.0644213795662,0.807680666447,0
98,1.5674071312,-0.0629419803619,0.805169582367,0
99,1.57772397995,-0.0627504348755,0.803969621658,0
100,1.58780813217,-0.0624326348305,0.802641928196,0
101,1.59790706635,-0.0621207952499,0.801315188408,0
102,1.60805606842,-0.061944258213,0.800128042698,0
103,1.61816215515,-0.0604899406433,0.797663927078,0
104,1.62826013565,-0.0601879715919,0.796339571476,0
105,1.63848400116,-0.0599759459496,0.795126736164,0
106,1.64849209785,-0.059930741787,0.794069945812,0
107,1.65860795975,-0.0596849441528,0.792806744576,0
108,1.66878199577,-0.058145236969,0.790264129639,0
109,1.6788110733,-0.0580664157867,0.789174318314,0
110,1.68892097473,-0.0571997523308,0.787298738956,0
111,1.69901013374,-0.0576764345169,0.786764621735,0
112,1.70911812782,-0.0557109951973,0.783781588078,0
113,1.7192940712,-0.0555127263069,0.782575428486,0
114,1.72937297821,-0.0553269386292,0.781376123428,0
115,1.73950815201,-0.0558615207672,0.78090262413,0
116,1.74958896637,-0.0557726144791,0.779802918434,0
117,1.75969696045,-0.0546622037888,0.777677893639,0
118,1.7698431015,-0.0545288562775,0.776536941528,0
119,1.77991914749,-0.0543945908546,0.775392591953,0
120,1.79001998901,-0.0537043213844,0.773684322834,0
121,1.8001999855,-0.0536970496178,0.772667944431,0
122,1.81029105186,-0.0535762071609,0.771533608437,0
123,1.82042598724,-0.0535435318947,0.770492732525,0
124,1.8305079937,-0.0528781652451,0.768817663193,0
125,1.84060502052,-0.0530182242393,0.767955720425,0
126,1.85062503815,-0.0532457828522,0.767147779465,0
127,1.86098003387,-0.0525492072105,0.765441000462,0
128,1.87108206749,-0.0534821510315,0.765367746353,0
129,1.88114404678,-0.0529407501221,0.763818740845,0
130,1.89122009277,-0.0532076239586,0.763071119785,0
131,1.90136504173,-0.0528408408165,0.761695325375,0
132,1.91145515442,-0.0531085729599,0.760954976082,0
133,1.92153596878,-0.0542988777161,0.761131763458,0
134,1.93167114258,-0.0545717358589,0.760397136211,0
135,1.94174599648,-0.0549932599068,0.759808957577,0
136,1.9518430233,-0.0540265321732,0.757832527161,0
137,1.96194005013,-0.05446819067,0.757264196873,0
138,1.97203993797,-0.0549386978149,0.756726503372,0
139,1.98212194443,-0.0554313778877,0.756204068661,0
140,1.99227309227,-0.0560605168343,0.755796015263,0
141,2.00264501572,-0.0565072894096,0.755235493183,0
142,2.01271796227,-0.0570334792137,0.754745662212,0
143,2.02287817001,-0.0575339198112,0.754240214825,0
144,2.03293704987,-0.0580938577652,0.753786444664,0
145,2.04307413101,-0.0581067204475,0.752787411213,0
146,2.05319309235,-0.0586335659027,0.752306461334,0
147,2.06327104568,-0.0592273831367,0.75188678503,0
148,2.07340598106,-0.0598451733589,0.751495778561,0
149,2.08349394798,-0.060469865799,0.751123070717,0
150,2.09346795082,-0.06089001894,0.750534713268,0
151,2.10355305672,-0.0615771174431,0.750215113163,0
152,2.1136200428,-0.0622259378433,0.749848127365,0
153,2.12377810478,-0.0630131483078,0.749626636505,0
154,2.13386511803,-0.0634871840477,0.749092876911,0
155,2.14394307137,-0.0642104744911,0.748798668385,0
156,2.15411806107,-0.0649660468102,0.748540937901,0
157,2.1642510891,-0.0657186627388,0.748283445835,0
158,2.17435216904,-0.066578400135,0.748124301434,0
159,2.18454098701,-0.0671672224998,0.747708618641,0
160,2.19458603859,-0.068038713932,0.747570812702,0
161,2.2046790123,-0.0689218878746,0.747442185879,0
162,2.21479701996,-0.0697755098343,0.747287392616,0
163,2.22488117218,-0.0706719636917,0.747175455093,0
164,2.23496508598,-0.0714268803596,0.746917665005,0
165,2.24509215355,-0.0723001360893,0.746779024601,0
166,2.25521111488,-0.0732069253922,0.746678113937,0
167,2.26528811455,-0.0741145730019,0.746575057507,0
168,2.27539515495,-0.0749969482422,0.746445536613,0
169,2.28551411629,-0.0757478952408,0.746189594269,0
170,2.29558300972,-0.0766349673271,0.746066868305,0
171,2.30568099022,-0.0775038361549,0.745923221111,0
172,2.31580615044,-0.0783594965935,0.745774686337,0
173,2.32584810257,-0.0792305707932,0.745631456375,0
174,2.33599114418,-0.0801666021347,0.745550990105,0
175,2.3461561203,-0.0811077952385,0.745480597019,0
176,2.35627198219,-0.0820580363274,0.745426237583,0
177,2.36631798744,-0.0830435037613,0.745392203331,0
178,2.3765130043,-0.0839596390724,0.745304644108,0
179,2.38654994965,-0.0849035859108,0.74523717165,0
180,2.39666414261,-0.0859058022499,0.745222985744,0
181,2.40682816505,-0.0867901325226,0.745095729828,0
182,2.41694402695,-0.0876210331917,0.744911730289,0
183,2.42709302902,-0.0884689569473,0.744740843773,0
184,2.43728113174,-0.0892438292503,0.744505226612,0
185,2.44738602638,-0.089984190464,0.744230687618,0
186,2.45753502846,-0.0907033920288,0.743943095207,0
187,2.46760296822,-0.0909703016281,0.743198394775,0
188,2.47771906853,-0.091552066803,0.742768168449,0
189,2.48783898354,-0.0920481085777,0.742254197598,0
190,2.4979391098,-0.0924785494804,0.741674244404,0
191,2.50804305077,-0.0929603457451,0.74114793539,0
192,2.51812410355,-0.0925835728645,0.739761769772,0
193,2.52821803093,-0.0927759051323,0.738936007023,0
194,2.53839898109,-0.0929386854172,0.738094687462,0
195,2.54843997955,-0.0930993199348,0.737238705158,0
196,2.55860614777,-0.0932337403297,0.736345231533,0
197,2.56888508797,-0.0923440217972,0.73447060585,0
198,2.57873415947,-0.09225730896,0.733375191689,0
199,2.58882117271,-0.0921426773071,0.732248067856,0
200,2.59894609451,-0.0920833349228,0.731179118156,0
201,2.60904216766,-0.0908747792244,0.728951871395,0
202,2.61922907829,-0.0907337784767,0.7277982831,0
203,2.62935495377,-0.090386557579,0.726440548897,0
204,2.63946008682,-0.0901495218277,0.72519671917,0
205,2.64952802658,-0.0899575233459,0.723994612694,0
206,2.65962910652,-0.0884010910988,0.721419274807,0
207,2.66981816292,-0.087959754467,0.719969451427,0
208,2.6799030304,-0.0877471327782,0.718751728535,0
209,2.68995404243,-0.0874103426933,0.717398941517,0
