,T,Vc,X
0,0,-0.0999465346336,0.999946534634
1,0.0101039409637,-0.100336325169,0.999325931072
2,0.0201799869537,-0.101046264172,0.999028265476
3,0.0303170681,-0.101782274246,0.998750567436
4,0.040470123291,-0.102513027191,0.998466014862
5,0.0505521297455,-0.103221178055,0.99816596508
6,0.0606210231781,-0.103645193577,0.997583091259
7,0.070699930191,-0.103983068466,0.996913075447
8,0.0808601379395,-0.104676568508,0.996590554714
9,0.0909600257874,-0.105405700207,0.996309697628
10,0.101114988327,-0.1057107687,0.995599269867
11,0.111218929291,-0.106371343136,0.995249450207
12,0.121366024017,-0.107328414917,0.995191812515
13,0.131433963776,-0.107919108868,0.99477571249
14,0.141534090042,-0.108539307117,0.994385898113
15,0.151656150818,-0.108638191223,0.993472576141
16,0.161750078201,-0.108694326878,0.992519319057
17,0.171854019165,-0.109157848358,0.991972446442
18,0.181944131851,-0.109517467022,0.991323053837
19,0.192078113556,-0.109938752651,0.990730941296
20,0.20218205452,-0.109690892696,0.989472687244
21,0.212280035019,-0.110363268852,0.98913526535
22,0.222414970398,-0.110548853874,0.988307356834
23,0.232501029968,-0.110705173016,0.987455070019
24,0.242629051208,-0.110865092278,0.986602187157
25,0.252717971802,-0.110193669796,0.984921872616
26,0.262794017792,-0.110244381428,0.983964979649
27,0.272732019424,-0.11020308733,0.982929885387
28,0.282949924469,-0.11022465229,0.981929659843
29,0.293081998825,-0.109163200855,0.979855000973
30,0.303184986115,-0.108656919003,0.978338420391
31,0.313331127167,-0.109336912632,0.978003799915
32,0.323404073715,-0.108770883083,0.976430475712
33,0.333503961563,-0.108537757397,0.97518736124
34,0.343564033508,-0.107178711891,0.97282230854
35,0.353703975677,-0.106980526447,0.97161012888
36,0.363724946976,-0.106705355644,0.970332860947
37,0.373818159103,-0.106429481506,0.969047665596
38,0.383955955505,-0.106138753891,0.96774315834
39,0.394026994705,-0.104624700546,0.965222001076
40,0.404125928879,-0.104306840897,0.963894248009
41,0.414246082306,-0.104038608074,0.962613999844
42,0.424325942993,-0.103417420387,0.960984826088
43,0.434400081635,-0.102215766907,0.958775758743
44,0.444519042969,-0.101918387413,0.957466483116
45,0.454605102539,-0.10168107748,0.956220567226
46,0.464698076248,-0.101442909241,0.954973101616
47,0.474852085114,-0.100680601597,0.953195393085
48,0.484931945801,-0.0995586752892,0.951065480709
49,0.495015144348,-0.0993965983391,0.949895083904
50,0.505166053772,-0.0992169141769,0.9487003088
51,0.515228033066,-0.0989446520805,0.947421848774
52,0.525345087051,-0.0987446546555,0.94621014595
53,0.535412073135,-0.0974641442299,0.943922936916
54,0.54549407959,-0.0971484065056,0.942598998547
55,0.555578947067,-0.0970064640045,0.941448569298
56,0.565675020218,-0.0968613505363,0.940293848515
57,0.576219081879,-0.0956408858299,0.938018977642
58,0.585852146149,-0.0954857707024,0.936900556087
59,0.595962047577,-0.0953505039215,0.935754299164
60,0.606099128723,-0.0949716687202,0.934361755848
61,0.616165161133,-0.0948802351952,0.933263719082
62,0.626245975494,-0.0939155220985,0.931290924549
63,0.636377096176,-0.0937718272209,0.930134117603
64,0.646466970444,-0.0937712311745,0.92912453413
65,0.656566143036,-0.0933631539345,0.927706539631
66,0.666725158691,-0.0933309674263,0.926658451557
67,0.676774024963,-0.0926104784012,0.924933075905
68,0.686875104904,-0.0925479412079,0.923860430717
69,0.697014093399,-0.0925171494484,0.922815740108
70,0.707088947296,-0.0922136306763,0.921504735947
71,0.717236042023,-0.092261493206,0.920537889004
72,0.727324962616,-0.091642165184,0.918909668922
73,0.737424135208,-0.0916994810104,0.91795706749
74,0.747502088547,-0.0917487740517,0.916998565197
75,0.757602930069,-0.0914742588997,0.915713965893
76,0.76806306839,-0.0908118247986,0.91400551796
77,0.778111934662,-0.0908782958984,0.913067102432
78,0.788180112839,-0.0910182833672,0.912200272083
79,0.798259973526,-0.0910426735878,0.911216676235
80,0.808319091797,-0.0914396047592,0.91060769558
81,0.818499088287,-0.0908447623253,0.908994853497
82,0.828700065613,-0.0910523295403,0.908182322979
83,0.838815927505,-0.0908143043518,0.906932711601
84,0.848955154419,-0.0909352302551,0.906039714813
85,0.859059095383,-0.0910825490952,0.905176639557
86,0.869156122208,-0.0907891750336,0.903873562813
87,0.879271030426,-0.0910110235214,0.903083920479
88,0.889443159103,-0.0912493824959,0.902305066586
89,0.899594068527,-0.0910491347313,0.901089727879
90,0.909686088562,-0.0903627634048,0.899394154549
91,0.919798135757,-0.0906155586243,0.898635745049
92,0.929937124252,-0.0911331295967,0.898139417171
93,0.940020084381,-0.0913722872734,0.897370278835
94,0.950154066086,-0.0916192293167,0.896603822708
95,0.96031498909,-0.0906267046928,0.894595205784
96,0.970268964767,-0.0908046841621,0.893777787685
97,0.98037815094,-0.0909358382225,0.892898023129
