,T,Vc,X
655,7.14527201653,-0.0706628024578,0.255127996206
656,7.15534806252,-0.0707619905472,0.254215598106
657,7.16546392441,-0.070803040266,0.253247946501
658,7.17555093765,-0.0709895193577,0.252419620752
659,7.18569898605,-0.0701951026917,0.250616312027
660,7.19578790665,-0.0702491372824,0.249663934112
661,7.20585203171,-0.0704090923071,0.248807296157
662,7.2160179615,-0.0705608040094,0.247952714562
663,7.22608089447,-0.0706133306026,0.246994823217
664,7.23618507385,-0.0699345290661,0.245297640562
665,7.24636888504,-0.0700555801392,0.244416475296
666,7.25639104843,-0.0700758755207,0.243425875902
667,7.26649999619,-0.0701756209135,0.242515131831
668,7.27660489082,-0.0704208612442,0.241745471954
669,7.2867538929,-0.0696090251207,0.239927724004
670,7.29681301117,-0.0697385460138,0.23904825747
671,7.30690288544,-0.0688909292221,0.237188339233
672,7.31702589989,-0.0690073728561,0.236293077469
673,7.32714295387,-0.0692843228579,0.235561326146
674,7.33722996712,-0.0693997979164,0.234663307667
675,7.3473649025,-0.0696128040552,0.233868017793
676,7.35744786263,-0.0697741478682,0.233018442988
677,7.3675570488,-0.0699818730354,0.232208669186
678,7.3777320385,-0.0693524748087,0.230574980378
679,7.38777494431,-0.0693931668997,0.22960267961
680,7.39790487289,-0.069531622529,0.228724613786
681,7.40807008743,-0.069665902853,0.22785410285
682,7.41811800003,-0.069789904356,0.226964205503
683,7.42825698853,-0.0693165510893,0.225477859378
684,7.43838691711,-0.0695763975382,0.224732890725
685,7.44843506813,-0.0698083847761,0.223956391215
686,7.45851993561,-0.0699299633503,0.223066955805
687,7.46863007545,-0.0692132502794,0.221337154508
688,7.47876095772,-0.069365850091,0.220482960343
689,7.48882889748,-0.0696733504534,0.219780161977
690,7.49893188477,-0.0700185358524,0.219111829996
691,7.50906705856,-0.070321020484,0.218405112624
692,7.5191590786,-0.0698999047279,0.216974198818
693,7.5292570591,-0.0700827926397,0.216144785285
694,7.53938007355,-0.0702695280313,0.215322032571
695,7.54947495461,-0.070501691103,0.214544683695
696,7.55957007408,-0.0701343387365,0.213155731559
697,7.56978607178,-0.0704913169146,0.212515428662
698,7.57975888252,-0.0709408998489,0.211954593658
699,7.5898630619,-0.0713059306145,0.211310327053
700,7.59995603561,-0.0716224968433,0.210617810488
701,7.61004686356,-0.0711288839579,0.209089890122
702,7.62038993835,-0.0714104682207,0.2083645612
703,7.63045907021,-0.0716557949781,0.207598492503
704,7.64057302475,-0.0719666570425,0.20689855516
705,7.65068101883,-0.0723080188036,0.206229522824
706,7.66078495979,-0.0719526022673,0.204861804843
707,7.67090797424,-0.0721858531237,0.204084947705
708,7.68100905418,-0.0723120719194,0.203201964498
709,7.69110107422,-0.0724116325378,0.202288627625
710,7.70123004913,-0.0725600123405,0.2014144063
711,7.71145606041,-0.0718077152967,0.199667021632
712,7.72140693665,-0.0720328181982,0.198879823089
713,7.7315299511,-0.0721593767405,0.197998180985
714,7.74161195755,-0.0722580313683,0.197086036205
715,7.75171995163,-0.071199631691,0.194995641708
716,7.76203989983,-0.0712662816048,0.194055378437
717,7.77210903168,-0.0715396255255,0.193317517638
718,7.78222107887,-0.0715957075357,0.19235791266
719,7.79237794876,-0.0715948909521,0.191352590919
720,7.80242300034,-0.0706060349941,0.189354747534
721,7.8125128746,-0.0706021547318,0.188335061073
722,7.82267093658,-0.0707668155432,0.187491521239
723,7.83275294304,-0.070908638835,0.186624929309
724,7.84283709526,-0.0710499286652,0.185747027397
725,7.85302901268,-0.0700861811638,0.183764278889
726,7.86321902275,-0.0700390398502,0.182724148035
727,7.87314891815,-0.0701009124517,0.181775316596
728,7.88325595856,-0.0702808082104,0.180937618017
729,7.89343190193,-0.0696637153625,0.179293513298
730,7.90370202065,-0.0697552084923,0.178376615047
731,7.91378593445,-0.0698603063822,0.177467599511
732,7.92392706871,-0.0699399620295,0.176538959146
733,7.93401002884,-0.0700678884983,0.175657182932
734,7.94410705566,-0.0694955706596,0.174071967602
735,7.95423603058,-0.0697443395853,0.173310652375
736,7.9643368721,-0.0699465304613,0.172502234578
737,7.97444295883,-0.0701269298792,0.171669021249
738,7.9845790863,-0.0703532338142,0.170868933201
739,7.99484300613,-0.0696561068296,0.169180199504
740,8.00475907326,-0.069938737154,0.16845074296
741,8.01487994194,-0.0702212959528,0.167724505067
742,8.02496790886,-0.070542678237,0.167030081153
743,8.03512597084,-0.0700897216797,0.165554523468
744,8.04535198212,-0.070309779048,0.164768978953
745,8.05540800095,-0.0704933911562,0.163939192891
746,8.06554198265,-0.0706842273474,0.163121327758
747,8.0756289959,-0.0709728956223,0.162396907806
748,8.08575987816,-0.070575940609,0.160989940166
749,8.09586000443,-0.0708111703396,0.160216063261
750,8.10595107079,-0.0710895746946,0.159479781985
751,8.11609792709,-0.0711566984653,0.158539801836
752,8.12616896629,-0.0712587237358,0.157630622387
753,8.13628101349,-0.0706022560596,0.155955463648
754,8.14646792412,-0.0707904070616,0.155142113566
755,8.15648293495,-0.0710145801306,0.15435539186
756,8.16659188271,-0.0712856054306,0.153607010841
757,8.17678594589,-0.0705172896385,0.151801288128
758,8.18716001511,-0.0705510437489,0.150859743357
759,8.19691300392,-0.0707126438618,0.150008350611
760,8.20704293251,-0.0709129005671,0.14919950068
761,8.21713399887,-0.0710853040218,0.148364514112
762,8.22720789909,-0.0704147845507,0.146682575345
763,8.23732209206,-0.070596909523,0.145851612091
764,8.24745297432,-0.0706497251987,0.144896537066
765,8.25753188133,-0.0706618756056,0.143898770213
766,8.26763105392,-0.0708636105061,0.143083721399
767,8.27779889107,-0.0703073054552,0.141515806317
768,8.28791499138,-0.0706014633179,0.140812158585
769,8.29789304733,-0.0708568334579,0.140058636665
770,8.30798196793,-0.0710243493319,0.139215663075
771,8.31808686256,-0.0701960176229,0.137382015586
772,8.32814002037,-0.0704135537148,0.136585056782
773,8.33828496933,-0.0706551194191,0.135815322399
774,8.3483979702,-0.070980861783,0.135128572583
775,8.358522892,-0.0712968289852,0.134423941374
776,8.36872887611,-0.0709591388702,0.133076429367
777,8.37882709503,-0.0711642503738,0.132272958755
778,8.38891291618,-0.0714494735003,0.131541565061
