,T,Vc,X,X_dot,X_dot_sl,delta
0,0.0,[ 0.61155449],-1.00940048695,-97.3585176839,-9.73585176839,[-0.30873435]
1,0.0103678703308,[ 0.6118391],-1.00948047638,-0.00570209728407,-87.6232361252,[-0.30899495]
2,0.024395942688,[ 0.61229547],-1.00960874557,-0.00910490954323,-0.00604237850998,[-0.30941284]
3,0.0384838581085,[ 0.61235442],-1.00962531567,-0.00154988626734,-0.00834940721564,[-0.30946683]
4,0.0491750240326,[ 0.61261144],-1.0096975565,-0.00668593746552,-0.00206349138716,[-0.30970218]
5,0.0599799156189,[ 0.61265216],-1.00970900059,-0.00103388114675,-0.00612073183364,[-0.30973946]
6,0.0710489749908,[ 0.61222252],-1.00958824158,0.0112680756396,0.000196314531888,[-0.30934604]
7,0.0817658901215,[ 0.6118145],-1.00947356224,0.0105842226868,0.0111996903443,[-0.30897243]
8,0.0926008224487,[ 0.60997743],-1.00895726681,0.0469698941524,0.0142227898333,[-0.30729025]
9,0.10359287262,[ 0.60863994],-1.00858139992,0.033724810679,0.045645385805,[-0.30606552]
10,0.114737987518,[ 0.6075569],-1.0082770586,0.0261486777147,0.0329671973826,[-0.30507379]
11,0.126376867294,[ 0.60421426],-1.00733780861,0.073805196995,0.0309143296428,[-0.30201292]
12,0.139102935791,[ 0.60219644],-1.00677084923,0.0429707264185,0.0707217499373,[-0.30016518]
13,0.152297019958,[ 0.59796988],-1.00558328629,0.0888100417216,0.0475546579488,[-0.29629489]
14,0.165668964386,[ 0.59305435],-1.00420200825,0.100442094313,0.0899732469808,[-0.29179374]
15,0.179420948029,[ 0.59010858],-1.00337409973,0.0612271885745,0.0965206037396,[-0.28909635]
16,0.192942857742,[ 0.58340834],-1.00149035454,0.141912887292,0.0692957584462,[-0.28296124]
17,0.206216812134,[ 0.57955856],-1.00040745735,0.082000361076,0.135921634671,[-0.27943632]
18,0.21942281723,[ 0.57096799],-0.997989058495,0.182532256033,0.0920535505717,[-0.27157127]
19,0.232671976089,[ 0.56046038],-0.995026051998,0.215647232344,0.185843753664,[-0.26195256]
20,0.246412038803,[ 0.55452988],-0.993350684643,0.154885494501,0.20957105856,[-0.25652467]
21,0.257228851318,[ 0.54846278],-0.991634011269,0.159037195741,0.155300664625,[-0.25097257]
22,0.268023014069,[ 0.53461373],-0.987703204155,0.358982733468,0.179031749514,[-0.23830276]
23,0.278972864151,[ 0.52729382],-0.985617518425,0.185543395266,0.341638799648,[-0.23160856]
24,0.290213823318,[ 0.5198278],-0.983483552933,0.183690432213,0.185358098961,[-0.22478273]
25,0.301831007004,[ 0.50331037],-0.978734970093,0.380378526002,0.203359241592,[-0.20968988]
26,0.314314842224,[ 0.49501373],-0.97633343935,0.180321339062,0.360372807308,[-0.20211369]
27,0.327632904053,[ 0.47706095],-0.971092998981,0.38518155054,0.20080736021,[-0.18573305]
28,0.341238021851,[ 0.45805136],-0.965467691422,0.401235460173,0.386786941503,[-0.16841105]
29,0.355257987976,[ 0.44847007],-0.96259790659,0.215272561434,0.382639170299,[-0.1596907]
30,0.368588924408,[ 0.42839158],-0.956497192383,0.45880101126,0.239625406416,[-0.14144242]
31,0.381886005402,[ 0.40730443],-0.949943363667,0.470552740594,0.459976184193,[-0.12232142]
