,T,Vc,X,delta
0,0.0,-0.14811604023,0.997524023056,0.0
1,0.505920171738,-0.144268202782,0.99266898632,0.0
2,0.515992164612,-0.14293833971,0.990326821804,0.0
3,0.526115179062,-0.141216373444,0.987595558167,0.0
4,0.536208152771,-0.140190172195,0.985551357269,0.0
5,0.546388149261,-0.136424028873,0.980745613575,0.0
6,0.556784152985,-0.134726381302,0.97804248333,0.0
7,0.566838979721,-0.133752822876,0.976054906845,0.0
8,0.576979160309,-0.132074224949,0.973368227482,0.0
9,0.58705997467,-0.131080329418,0.971358120441,0.0
10,0.597222089767,-0.127488148212,0.966762244701,0.0
11,0.60725903511,-0.125910365582,0.9641751647,0.0
12,0.61735200882,-0.124910712242,0.962153196335,0.0
13,0.627575159073,-0.124709630013,0.960951328278,0.0
14,0.637583017349,-0.122136473656,0.957368969917,0.0
15,0.647675037384,-0.118710482121,0.952924668789,0.0
16,0.657858133316,-0.119028186798,0.952233791351,0.0
17,0.667943954468,-0.116610872746,0.948813259602,0.0
18,0.677976131439,-0.115689480305,0.946875274181,0.0
19,0.688142061234,-0.112517249584,0.942673146725,0.0
20,0.698441028595,-0.111137545109,0.940288126469,0.0
21,0.708494186401,-0.110334384441,0.938471376896,0.0
22,0.718630075455,-0.109445381165,0.936570882797,0.0
23,0.728744983673,-0.108263802528,0.934382200241,0.0
24,0.738816022873,-0.105323946476,0.930430829525,0.0
25,0.74893116951,-0.104422259331,0.928514957428,0.0
26,0.759073019028,-0.103333175182,0.926416456699,0.0
27,0.76916718483,-0.102498006821,0.924571990967,0.0
28,0.779260158539,-0.101510596275,0.922571182251,0.0
29,0.789394140244,-0.0989243030548,0.918978095055,0.0
30,0.799462080002,-0.0979488015175,0.916994988918,0.0
31,0.809538125992,-0.0972534894943,0.915286779404,0.0
32,0.819667100906,-0.0963328003883,0.913356602192,0.0
33,0.829761981964,-0.0936578392982,0.909664928913,0.0
34,0.839929103851,-0.0931580901146,0.908153474331,0.0
35,0.850046157837,-0.0923845887184,0.906365573406,0.0
36,0.860190153122,-0.0930060267448,0.905980527401,0.0
37,0.870254993439,-0.0911606431007,0.903124630451,0.0
38,0.880360126495,-0.0902104139328,0.901169896126,0.0
39,0.89040517807,-0.0616601262792,0.898360669613,-0.0267515506045
40,0.900510072708,-0.0609682510572,0.89675116539,-0.0269358207507
41,0.911529064178,-0.0617432953507,0.896552801132,-0.026958501181
42,0.921489953995,-0.0579501151755,0.892191410065,-0.0274554968164
43,0.932142019272,-0.0587921612739,0.89208906889,-0.0274671203614
44,0.941702127457,-0.0569408194473,0.88951832056,-0.0277585132667
45,0.951810121536,-0.0563559792738,0.888045787811,-0.027924916913
46,0.962351083755,-0.0555868555828,0.886561512947,-0.0280922721103
47,0.971176147461,-0.0546223613279,0.884766161442,-0.0282941964609
48,0.98150396347,-0.0528816755917,0.882319629192,-0.0285684648846
49,0.991305112839,-0.0524273430409,0.880994617939,-0.0287165726123
50,1.00149297714,-0.0519094346795,0.879608869553,-0.0288711429801
51,1.01171708107,-0.0513625955316,0.878207683563,-0.0290270948676
52,1.02182006836,-0.0494431604344,0.875566840172,-0.0293200861019
53,1.03196406364,-0.0489684310938,0.874217629433,-0.0294693025564
54,1.04220104218,-0.0485150937198,0.872889995575,-0.0296158190609
55,1.05240917206,-0.0481734182557,0.871648907661,-0.0297525022307
56,1.06277012825,-0.0474631207157,0.870062887669,-0.0299267752003
57,1.07327008247,-0.0459066477208,0.867764294147,-0.0301785502048
58,1.08320903778,-0.0456101354618,0.866589128971,-0.03030690584
59,1.09327912331,-0.045199459569,0.865302681923,-0.0304471316175
60,1.10343909264,-0.0448327171997,0.864062905312,-0.0305819880768
61,1.11351799965,-0.0430660404253,0.861517429352,-0.0308580003691
62,1.12406611443,-0.0429495729654,0.860551416874,-0.0309624396116
63,1.13360595703,-0.0427057535118,0.859409153461,-0.0310857146317
64,1.14382314682,-0.0422346206676,0.858080148697,-0.0312288431157
65,1.15383315086,-0.0436024399137,0.858402311802,-0.0311941771174
66,1.16394305229,-0.0408771405375,0.854989469051,-0.0315604438627
67,1.17448115349,-0.0407363850719,0.853986918926,-0.0316676299923
68,1.18417096138,-0.0402780788261,0.852663695812,-0.031808815686
69,1.194231987,-0.0417920265554,0.853115200996,-0.031760677302
70,1.20437502861,-0.0403034073065,0.850852906704,-0.0320014971544
71,1.21451997757,-0.0388014493788,0.848588705063,-0.0322415651476
72,1.22454309464,-0.0387302216662,0.847609877586,-0.0323450508939
73,1.23465394974,-0.0389581887643,0.846898257732,-0.0324201734145
74,1.24480104446,-0.0388429579054,0.845888376236,-0.0325266185488
75,1.25481200218,-0.0378594317344,0.844034910202,-0.032721479902
76,1.26546001434,-0.0378058690317,0.843126773834,-0.0328167181723
77,1.2749581337,-0.0377793051016,0.842182934284,-0.0329155348528
78,1.2851190567,-0.0378036681252,0.841285765171,-0.0330093082351
79,1.29527211189,-0.0378237737673,0.840395569801,-0.0331022010786
80,1.30530405045,-0.037112922956,0.838803291321,-0.0332679793344
81,1.3157761097,-0.037169423729,0.838015258312,-0.0333498447837
82,1.32504010201,-0.0372268391636,0.837147951126,-0.0334398077938
83,1.33518695831,-0.0373547611901,0.836340129375,-0.0335234703353
84,1.3453810215,-0.0376122968862,0.835656106472,-0.0335942131807
85,1.35550403595,-0.0381794186746,0.835243105888,-0.0336368826712
86,1.36573195457,-0.0372344092327,0.833458125591,-0.0338209196133
87,1.37597203255,-0.0375082862492,0.832756102085,-0.0338931310062
88,1.3864531517,-0.0378158978442,0.832107007504,-0.0339598127386
89,1.39668703079,-0.0374685632364,0.830843985081,-0.0340893281324
90,1.40713906288,-0.0374376600159,0.829940080643,-0.0341818267929
91,1.41679406166,-0.0392979330578,0.830658733845,-0.0341082983456
92,1.42747497559,-0.0396372368724,0.830100357533,-0.0341654369443
93,1.43702316284,-0.038668431594,0.828294992447,-0.0343497616509
94,1.44723200798,-0.0391326088024,0.827739357948,-0.0344063621448
95,1.45799612999,-0.0388218604629,0.82668197155,-0.0345139063294
96,1.46653795242,-0.0393389566436,0.826216340065,-0.0345611946091
97,1.47683811188,-0.0394266623145,0.825388967991,-0.0346451145524
98,1.48682808876,-0.0398528366186,0.824851036072,-0.0346996040247
99,1.49701404572,-0.0398850438475,0.823964416981,-0.0347892882944
100,1.50709915161,-0.0403087964425,0.823421418667,-0.0348441371551
101,1.51731514931,-0.0407914803202,0.82292163372,-0.0348945691412
102,1.52764415741,-0.0427348997731,0.823738515377,-0.0348121139866
103,1.53808498383,-0.0427579296538,0.822805047035,-0.0349063264421
104,1.54859209061,-0.0431903192966,0.822294950485,-0.03495773578
105,1.55853104591,-0.0436687453482,0.82183098793,-0.0350044504907
106,1.56842207909,-0.0440434202716,0.821258544922,-0.0350620284512
107,1.57846903801,-0.0433114884505,0.819667577744,-0.0352217079988
108,1.58865618706,-0.0446643011165,0.819953620434,-0.0351930363583
109,1.59903717041,-0.0435113373977,0.817997694016,-0.0353887614029
110,1.60902404785,-0.0457141718927,0.819077372551,-0.0352808155951
111,1.61917614937,-0.0462480015469,0.818643152714,-0.0353242569256
112,1.62929105759,-0.0467858858828,0.818216204643,-0.0353669337507
113,1.6393661499,-0.0468648998099,0.817366719246,-0.0354517372293
114,1.64949917793,-0.0460107003189,0.815667331219,-0.0356209482216
