,T,Vc,X,delta
0,0,-0.105553748608,0.999876379967,0
1,0.556611061096,-0.105334532261,0.996677517891,0
2,0.56667804718,-0.105278235674,0.995102345943,0
3,0.576800107956,-0.105272724628,0.994039535522,0
4,0.58687710762,-0.105176548958,0.992070674896,0
5,0.59694814682,-0.10513056159,0.990597307682,0
6,0.607083082199,-0.104937881231,0.987659990788,0
7,0.617188215256,-0.104901516438,0.986287951469,0
8,0.627272129059,-0.104912796021,0.985384941101,0
9,0.63743019104,-0.104855773449,0.983803629875,0
10,0.647541046143,-0.104653303623,0.980731129646,0
11,0.658019065857,-0.104656285048,0.979793846607,0
12,0.667690038681,-0.104576284885,0.977977633476,0
13,0.677852153778,-0.104547582865,0.976687014103,0
14,0.687888145447,-0.104516735077,0.975367546082,0
15,0.697998046875,-0.104351106882,0.972685158253,0
16,0.708259105682,-0.104327350855,0.971441805363,0
17,0.71831703186,-0.104297761917,0.970133900642,0
18,0.728437185287,-0.104323973656,0.969381928444,0
19,0.738578081131,-0.10430547595,0.968190252781,0
20,0.748645067215,-0.104140864611,0.96553593874,0
21,0.758727073669,-0.104059053659,0.963704526424,0
22,0.7688601017,-0.104112372398,0.963225722313,0
23,0.778980016708,-0.10402967453,0.961389541626,0
24,0.789072036743,-0.103995195627,0.960024535656,0
25,0.799274206161,-0.103879886866,0.957863867283,0
26,0.809350013733,-0.103852822781,0.956587910652,0
27,0.819403171539,-0.103825069666,0.955296576023,0
28,0.82954120636,-0.103861385584,0.954650938511,0
29,0.839629173279,-0.103696199656,0.951987683773,0
30,0.849743127823,-0.103675038815,0.950765371323,0
31,0.859850168228,-0.10365839839,0.949590981007,0
32,0.869930028915,-0.103700252771,0.948991715908,0
33,0.880108118057,-0.103702554703,0.948008537292,0
34,0.890170097351,-0.103527058363,0.945248782635,0
35,0.900218009949,-0.103551340103,0.94448018074,0
36,0.910332202911,-0.103551151752,0.943470716476,0
37,0.920408010483,-0.103504333496,0.941990733147,0
38,0.930526018143,-0.103564310074,0.941575884819,0
39,0.940672159195,-0.103436428308,0.939292371273,0
40,0.950719118118,-0.103439230919,0.938307404518,0
41,0.960849046707,-0.103411037922,0.937016367912,0
42,0.970940113068,-0.103406031132,0.935955405235,0
43,0.981049060822,-0.10335006237,0.934346318245,0
44,0.991543054581,-0.103359640837,0.933436691761,0
45,1.00159716606,-0.103380017281,0.932628750801,0
46,1.01171422005,-0.103331848383,0.931132376194,0
47,1.02186107635,-0.103331799507,0.93012368679,0
48,1.03194308281,-0.103292456865,0.928723156452,0
49,1.04201412201,-0.103308374882,0.927872538567,0
50,1.05211210251,-0.103303153515,0.926810622215,0
51,1.06220912933,-0.10327000618,0.925473451614,0
52,1.07226610184,-0.103266015053,0.924420237541,0
53,1.08239912987,-0.103244718313,0.923195779324,0
54,1.09251403809,-0.103238623142,0.922127127647,0
55,1.10259103775,-0.103197625875,0.920706450939,0
56,1.11269807816,-0.103189647198,0.919612169266,0
57,1.12284302711,-0.103156495094,0.918259739876,0
58,1.13305211067,-0.103147956133,0.917168438435,0
59,1.14311122894,-0.103108212948,0.915752410889,0
60,1.1532971859,-0.103139665127,0.915058851242,0
61,1.16337800026,-0.103147330284,0.914130091667,0
62,1.17343211174,-0.103049721718,0.912142395973,0
63,1.18354821205,-0.103034262657,0.910974621773,0
64,1.19368004799,-0.103034445047,0.909970939159,0
65,1.20373511314,-0.103034819365,0.908959686756,0
66,1.21388506889,-0.103030916452,0.907903850079,0
67,1.22405314445,-0.102920839787,0.905800580978,0
68,1.23407816887,-0.102913868427,0.904720783234,0
69,1.24417901039,-0.102907278538,0.903647065163,0
70,1.25425720215,-0.102907136679,0.902635157108,0
71,1.26436209679,-0.10283714056,0.900917887688,0
72,1.27453517914,-0.102787878513,0.899419665337,0
73,1.28459119797,-0.102779123783,0.898315429688,0
74,1.29475808144,-0.102780389786,0.897325992584,0
75,1.30477905273,-0.102711997032,0.895630955696,0
76,1.31489014626,-0.102642487288,0.893922269344,0
77,1.32502603531,-0.102640078068,0.892891764641,0
78,1.33509016037,-0.102577762604,0.891256213188,0
79,1.34521412849,-0.102571232319,0.890195608139,0
80,1.3551671505,-0.102569942474,0.889174103737,0
81,1.36525321007,-0.10249378562,0.887396037579,0
82,1.37541818619,-0.102421002388,0.885661005974,0
83,1.38549017906,-0.102487202883,0.885306417942,0
84,1.39565610886,-0.102439602613,0.88381332159,0
85,1.40582704544,-0.102434017658,0.88275206089,0
86,1.41588115692,-0.10233019948,0.880702674389,0
87,1.42599320412,-0.102253490686,0.878916800022,0
88,1.43618106842,-0.102229837179,0.877667963505,0
89,1.44630408287,-0.102269403934,0.877058625221,0
90,1.45635414124,-0.102087982893,0.874225318432,0
91,1.46654510498,-0.102070014477,0.873028039932,0
92,1.47672104836,-0.102040799856,0.871732890606,0
93,1.48675107956,-0.102014807463,0.870462954044,0
94,1.49685120583,-0.101998149157,0.869279682636,0
95,1.50701808929,-0.101933022738,0.867624104023,0
96,1.51706123352,-0.101840473413,0.865686714649,0
97,1.52718019485,-0.101823461056,0.864502906799,0
98,1.53731703758,-0.101875835657,0.864017546177,0
99,1.54740810394,-0.101861786842,0.862866163254,0
100,1.5575170517,-0.101645436287,0.859691262245,0
101,1.56763100624,-0.101707376242,0.859299957752,0
102,1.57773804665,-0.101685687304,0.858073651791,0
103,1.58783221245,-0.101596603394,0.856172323227,0
104,1.59793710709,-0.101527153254,0.854462325573,0
105,1.60809206963,-0.101461929083,0.852798879147,0
106,1.61820411682,-0.101439455748,0.851557552814,0
