,T,Vc,X,X_dot,X_dot_sl,delta
0,0.0,[ 0.75966002],-1.00583004951,-97.116873849,-9.7116873849,[-0.357328]
1,0.0103569030762,[ 0.75955812],-1.00580465794,0.00170481831279,-87.4050159823,[-0.35723625]
2,0.0252509117126,[ 0.76007241],-1.00593280792,-0.00861047033192,0.000673289448319,[-0.35769928]
3,0.0401339530945,[ 0.76031495],-1.00599324703,-0.00442972722666,-0.0081923960214,[-0.35791765]
4,0.0537779331207,[ 0.76044842],-1.00602650642,-0.00300555866764,-0.00428731037076,[-0.35803782]
5,0.0648438930511,[ 0.76038958],-1.00601184368,0.00132144391921,-0.00257285840896,[-0.35798484]
6,0.0759398937225,[ 0.75916915],-1.00570774078,0.027453132735,0.00393461280079,[-0.35688605]
7,0.0870170593262,[ 0.75835049],-1.00550377369,0.0179470504322,0.0265025245047,[-0.35614898]
8,0.0983819961548,[ 0.75547577],-1.00478768349,0.059903468358,0.0221426922247,[-0.3535607]
9,0.110336065292,[ 0.75359602],-1.00431954861,0.0426745778183,0.058180579304,[-0.3518682]
10,0.121305942535,[ 0.75117395],-1.00371646881,0.0544200856264,0.0438491285992,[-0.34968737]
11,0.132387876511,[ 0.74563875],-1.00233864784,0.119933589291,0.0609714359929,[-0.34470329]
12,0.143876075745,[ 0.74224192],-1.00149333477,0.0774887990384,0.115689110266,[-0.34164459]
13,0.154784917831,[ 0.73866444],-1.00060319901,0.0806563114347,0.077805550278,[-0.33842316]
14,0.165821075439,[ 0.73162647],-0.99885225296,0.152761310452,0.0878668113365,[-0.33208557]
15,0.17728304863,[ 0.72732324],-0.997781693935,0.0979933219851,0.147284511606,[-0.32821056]
16,0.188207864761,[ 0.72253668],-0.996590793133,0.105913784695,0.0987853682561,[-0.32390036]
17,0.19945192337,[ 0.71206849],-0.993985414505,0.230276050996,0.118350011325,[-0.31447433]
18,0.210766077042,[ 0.70614163],-0.992509424686,0.127494491011,0.219997894997,[-0.30913786]
19,0.222342967987,[ 0.69954746],-0.990866184235,0.132477030715,0.127992744981,[-0.30320098]
