,T,Vc,X,X_dot,X_dot_sl,delta
0,0.0,0.949852466583,0.550147533417,1.22432120019,0.122432120019,0
1,0.0103740692139,0.949973881245,0.550026118755,-0.00546061905239,1.10134301826,0
2,0.0210721492767,0.950045406818,0.549954593182,-0.00157704714883,-0.00507226186204,0
3,0.0317380428314,0.950098872185,0.549901127815,-0.00217977840331,-0.00163732027428,0
4,0.0425159931183,0.95019954443,0.54980045557,-0.0132335720209,-0.00328515776507,0
5,0.0531539916992,0.950252830982,0.549747169018,-0.00378290307767,-0.0122885051266,0
6,0.0637321472168,0.950248658657,0.549751341343,-0.00995437292303,-0.0044000500622,0
7,0.074422121048,0.950225532055,0.549774467945,-0.0140555050852,-0.0103644861392,0
8,0.0851001739502,0.949727356434,0.550272643566,-0.0217417334471,-0.0148241279214,0
9,0.0956470966339,0.949407637119,0.550592362881,-0.0115680437744,-0.0207243644798,0
10,0.106412172318,0.948880493641,0.551119506359,-0.0180034794421,-0.0122115873411,0
11,0.117305040359,0.947613120079,0.552386879921,-0.054801383293,-0.0216832698272,0
12,0.127838134766,0.946503937244,0.553496062756,-0.0720889975284,-0.0565301447165,0
13,0.138497114182,0.945602357388,0.554397642612,-0.0534555113662,-0.0702256489121,0
14,0.149152994156,0.94438290596,0.55561709404,-0.0668411111833,-0.0547940713479,0
15,0.159707069397,0.940463960171,0.559536039829,-0.127730472903,-0.0729300473552,0
16,0.170471191406,0.938833117485,0.561166882515,-0.0860790731867,-0.123565332931,0
17,0.181138038635,0.937994360924,0.562005639076,-0.141361808691,-0.0916073467371,0
18,0.191699981689,0.933907330036,0.566092669964,-0.232046904691,-0.150430318291,0
19,0.202804088593,0.931540608406,0.568459391594,-0.148326836809,-0.223674897903,0
20,0.213530063629,0.929227232933,0.570772767067,-0.16894462079,-0.150388615207,0
21,0.224133014679,0.926640510559,0.573359489441,-0.166014395566,-0.168651598268,0
22,0.23483300209,0.921182096004,0.578817903996,-0.411778940946,-0.190590850104,0
23,0.245527029037,0.918407857418,0.581592142582,-0.185092404866,-0.389110287338,0
24,0.256228208542,0.915059566498,0.584940433502,-0.263455431869,-0.192928707566,0
25,0.266925096512,0.911818504333,0.588181495667,-0.243908545873,-0.26150074327,0
26,0.277764081955,0.905032634735,0.594967365265,-0.545482523438,-0.27406594363,0
27,0.288534164429,0.901411950588,0.598588049412,-0.272852743475,-0.518219545441,0
28,0.299259185791,0.897813379765,0.602186620235,-0.301145200478,-0.275681989176,0
29,0.30989408493,0.889970541,0.610029459,-0.616325896235,-0.332663270053,0
30,0.320608139038,0.885793983936,0.614206016064,-0.329885764206,-0.587681883032,0
31,0.331320047379,0.881702542305,0.618297457695,-0.335442570609,-0.330441444846,0
32,0.341914176941,0.877680182457,0.622319817543,-0.288846592157,-0.330782972764,0
33,0.352766990662,0.868283092976,0.631716907024,-0.712270941312,-0.331189027073,0
34,0.363439083099,0.863601267338,0.636398732662,-0.349592741207,-0.676003121301,0
35,0.37399315834,0.858933269978,0.641066730022,-0.30781845903,-0.345415312989,0
36,0.384558200836,0.848765969276,0.651234030724,-0.681471630229,-0.34518377615,0
37,0.395376205444,0.8434202075,0.6565797925,-0.348808834768,-0.648205350683,0
38,0.40598320961,0.837987720966,0.662012279034,-0.332909325638,-0.347218883855,0
39,0.416579008102,0.832472264767,0.667527735233,-0.33659894784,-0.333278287858,0
40,0.427229166031,0.82092499733,0.67907500267,-0.649166268262,-0.367855679882,0
41,0.437951087952,0.814900040627,0.685099959373,-0.304541080991,-0.614703749535,0
42,0.448637008667,0.808279156685,0.691720843315,-0.258000112007,-0.299886984092,0
43,0.459280014038,0.796351730824,0.703648269176,-0.602080068286,-0.292408107635,0
44,0.469928979874,0.790005683899,0.709994316101,-0.261176416401,-0.567989703098,0
45,0.480605125427,0.783528625965,0.716471374035,-0.259313034331,-0.260990078194,0
46,0.491258144379,0.777105569839,0.722894430161,-0.239493847064,-0.257331115605,0
47,0.50194311142,0.763803064823,0.736196935177,-0.436749607271,-0.259219423084,0
48,0.512567043304,0.757045686245,0.742954313755,-0.206535209928,-0.413728167537,0
49,0.523220062256,0.750299155712,0.749700844288,-0.181683886145,-0.20405007755,0
50,0.533887147903,0.736683189869,0.763316810131,-0.336558852517,-0.197171382782,0
51,0.544651985168,0.729737997055,0.770262002945,-0.157260145373,-0.318628981803,0
52,0.555509090424,0.722943842411,0.777056157589,-0.140981201829,-0.155632251019,0
53,0.565779209137,0.715878665447,0.784121334553,-0.131268136716,-0.140009895318,0
54,0.575967073441,0.701884388924,0.798115611076,-0.224733149645,-0.140614638009,0
55,0.586264133453,0.695045173168,0.804954826832,-0.0915193018955,-0.21141176487,0
56,0.596578121185,0.687911868095,0.812088131905,-0.0771953834948,-0.0900869100554,0
57,0.606889009476,0.680968225002,0.819031774998,-0.0653435083947,-0.0760101959848,0
58,0.617312192917,0.666989147663,0.833010852337,-0.0929802749218,-0.0681071850474,0
59,0.627979040146,0.660170435905,0.839829564095,-0.0198354384942,-0.085665791279,0
60,0.638606071472,0.653083562851,0.846916437149,-0.0241128923691,-0.0202631838817,0
61,0.649232149124,0.646350741386,0.853649258614,-0.0158300470111,-0.0232846078333,0
62,0.65993309021,0.632555305958,0.867444694042,0.0326697633267,-0.0109800659773,0
63,0.670711994171,0.625532627106,0.874467372894,-0.00680545895129,0.0287222410989,0
64,0.681338071823,0.617842674255,0.882157325745,0.170347235884,0.0109098105323,0
65,0.692245006561,0.605651080608,0.894348919392,0.0103463123058,0.154347143526,0
