,T,Vc,X
0,0,-0.138445769572,0.999979913235
1,0.0129449367523,-0.139182304775,0.999844372272
2,0.0235838890076,-0.138849932936,0.999497771263
3,0.0337150096893,-0.139138132003,0.999313592911
4,0.0430469512939,-0.140813741107,0.999502182007
5,0.0531928539276,-0.140948795432,0.99927842617
6,0.0632748603821,-0.141161425358,0.999072313309
7,0.0741899013519,-0.140437070423,0.998588442802
8,0.0844419002533,-0.140417680283,0.998301506042
9,0.0935409069061,-0.138814992624,0.997585117817
10,0.103643894196,-0.13854624764,0.997205972672
11,0.113775014877,-0.139395480398,0.99715667963
12,0.124655008316,-0.136083633439,0.99577152729
13,0.134163856506,-0.136363880225,0.995549798012
14,0.144232988358,-0.135543764879,0.994931280613
15,0.154388904572,-0.133584933504,0.993878602982
16,0.164480924606,-0.133539574536,0.993491649628
17,0.175247907639,-0.130528186519,0.991922974586
18,0.184546947479,-0.129073110564,0.990957140923
19,0.194672822952,-0.12782424596,0.990006744862
20,0.204870939255,-0.125744461539,0.988649487495
21,0.215688943863,-0.123060686626,0.986916124821
22,0.22567987442,-0.121657953861,0.98576259613
23,0.235074996948,-0.119535190519,0.984238505363
24,0.245169878006,-0.118966657518,0.983430087566
25,0.255338907242,-0.117553751109,0.982155144215
26,0.266131877899,-0.113828160816,0.979528784752
27,0.276110887527,-0.112613690074,0.978273808956
28,0.285912036896,-0.111059549605,0.976801931858
29,0.296020030975,-0.10968743131,0.97538536787
30,0.307252883911,-0.106191755324,0.972552835941
31,0.313815832138,-0.106848050147,0.972552835941
32,0.323961019516,-0.103428760284,0.969731152058
33,0.334170818329,-0.102224098127,0.968278646469
34,0.344326019287,-0.100801964571,0.966661214828
35,0.354573965073,-0.0997851145596,0.96528583765
36,0.365291833878,-0.0966974148371,0.962427735329
37,0.375593900681,-0.0956575550288,0.960978448391
38,0.386915922165,-0.0949763344913,0.959694743156
39,0.397050857544,-0.0940193765929,0.958285391331
40,0.407795906067,-0.0912780762382,0.955514907837
41,0.418146848679,-0.0905807221571,0.954239785671
42,0.427320957184,-0.0895929390407,0.952825546265
43,0.435750007629,-0.0885853060066,0.951440215111
44,0.445161819458,-0.0879674786193,0.950264453888
45,0.455369949341,-0.0873776779277,0.9490416646
46,0.465696811676,-0.0849944969629,0.946421980858
47,0.475867033005,-0.0846089869214,0.945336341858
48,0.486176967621,-0.0841573508005,0.944182574749
49,0.496665000916,-0.0836056305823,0.942930161953
50,0.508265018463,-0.0818974072398,0.940668404102
51,0.518335819244,-0.081563676402,0.939603686333
52,0.526100873947,-0.0809291165669,0.93847823143
53,0.536164999008,-0.0804910035084,0.937320947647
54,0.546334028244,-0.0802141470257,0.93628013134
55,0.556529998779,-0.078710871098,0.934239089489
56,0.566802978516,-0.0783414956867,0.933102846146
57,0.577193975449,-0.0780519239602,0.932017862797
58,0.588032007217,-0.0779235344852,0.931024610996
59,0.599891901016,-0.0766636558171,0.929010927677
60,0.60909986496,-0.0762304795157,0.927890837193
61,0.619354963303,-0.0760012855769,0.926849544048
62,0.629422903061,-0.0758199881848,0.925860643387
63,0.639405012131,-0.0756130131451,0.924854695797
64,0.647146940231,-0.075142676696,0.92381298542
65,0.657444000244,-0.0736475950685,0.921690762043
66,0.667667865753,-0.0735194972022,0.920719861984
67,0.677942991257,-0.073410706051,0.919758617878
68,0.688313007355,-0.0732486282741,0.918741822243
69,0.699007034302,-0.0718417962177,0.916634261608
70,0.709508895874,-0.0717724094303,0.915678024292
71,0.72039604187,-0.0717588172701,0.91473454237
72,0.728147029877,-0.0714061041982,0.91376721859
73,0.738332033157,-0.0712405801894,0.912749528885
74,0.748538970947,-0.0699942573597,0.910794973373
75,0.758745908737,-0.0699670867719,0.909888923168
76,0.769091844559,-0.0700753188684,0.909086585045
77,0.779845952988,-0.07002988332,0.908114135265
78,0.792830944061,-0.0691816110972,0.906246602535
79,0.801076889038,-0.0690094638177,0.905377328396
80,0.811290025711,-0.0691786575302,0.904633104801
81,0.821316957474,-0.0692762031971,0.903841495514
82,0.831503868103,-0.0683125534016,0.902104020119
83,0.83921790123,-0.0680911697092,0.901231944561
84,0.849232912064,-0.0682234709868,0.900467395782
85,0.859437942505,-0.068453304323,0.899771094322
86,0.869683027267,-0.0686494457224,0.89904075861
87,0.879992008209,-0.068785314323,0.898250699043
