,T,Vc,X
0,0.0,-0.162008815372,0.999672949314
1,0.01624584198,-0.157743870173,0.998880982399
2,0.021155834198,-0.157989369783,0.998880982399
3,0.0313580036163,-0.156506151718,0.998548030853
4,0.0415279865265,-0.152529936141,0.997749209404
5,0.0516309738159,-0.152424863361,0.997634887695
6,0.0618848800659,-0.150981606196,0.997258841991
7,0.0719327926636,-0.148246930482,0.996602773666
8,0.0821449756622,-0.146657950913,0.996153414249
9,0.0920329093933,-0.143035925241,0.99521368742
10,0.102279901505,-0.14152098096,0.994720339775
11,0.112510919571,-0.139995142318,0.994202852249
12,0.122885942459,-0.138415179066,0.993645906448
13,0.133608818054,-0.134765218875,0.99245762825
14,0.144025802612,-0.133228616612,0.991833209991
15,0.155440807343,-0.131532352911,0.991112232208
16,0.169253826141,-0.127979939476,0.989663481712
17,0.172655820847,-0.128150039211,0.989663481712
18,0.183005809784,-0.124270886734,0.98801368475
19,0.192765951157,-0.122498372909,0.987101554871
20,0.203034877777,-0.120815404041,0.986170947552
21,0.213201999664,-0.119362796659,0.985301434994
22,0.223568916321,-0.11779009267,0.98433226347
23,0.233997821808,-0.114010153178,0.98219448328
24,0.244465827942,-0.112412599437,0.981064915657
25,0.255181789398,-0.111114113138,0.980045735836
26,0.267077922821,-0.107710216523,0.977681577206
27,0.277210950851,-0.106195117898,0.976408720016
28,0.283866882324,-0.104788494515,0.975270271301
29,0.293970823288,-0.103423697244,0.974000453949
30,0.30410194397,-0.102099216885,0.97270989418
31,0.314409971237,-0.100807706962,0.971389532089
32,0.325089931488,-0.0979241266132,0.96876180172
33,0.334543943405,-0.0967085485017,0.967399358749
34,0.344644784927,-0.0956192251035,0.966072916985
35,0.354671955109,-0.0945793211604,0.964753508568
36,0.368330001831,-0.0921901908662,0.962013483047
37,0.374801874161,-0.0910676322151,0.96067237854
38,0.390788793564,-0.0903999199393,0.959278166294
39,0.395056009293,-0.0892056181899,0.957908391953
40,0.40522480011,-0.0883304721619,0.956531465054
41,0.415519952774,-0.0875776777964,0.95524340868
42,0.425426959991,-0.0855352747184,0.952588319778
43,0.435776948929,-0.0848536863481,0.95129853487
44,0.446016788483,-0.0842280431316,0.950054049492
45,0.456541776657,-0.0835309595822,0.948693335056
46,0.467525959015,-0.0818910255083,0.946200668812
47,0.47890496254,-0.0814479454838,0.945023536682
48,0.486083984375,-0.0807293289051,0.943753123283
49,0.496223926544,-0.0802286676271,0.942549347878
50,0.506548881531,-0.0797894132745,0.941393911839
51,0.517139911652,-0.078521480446,0.93918389082
52,0.526528835297,-0.0780078032253,0.937955260277
53,0.536729812622,-0.0776999130632,0.936922490597
54,0.546979904175,-0.0774164853847,0.935908377171
55,0.557406902313,-0.076316703682,0.933815360069
56,0.567803859711,-0.075991028809,0.932709276676
57,0.578374862671,-0.0758227385448,0.931790351868
58,0.589371919632,-0.0756803219738,0.930870950222
59,0.601819992065,-0.0748250225717,0.928887009621
60,0.607626914978,-0.0743487933128,0.927846491337
61,0.617511987686,-0.0741937660847,0.926959216595
62,0.633572816849,-0.0737294748017,0.925211787224
63,0.637624979019,-0.0739320829102,0.925211787224
64,0.648061990738,-0.0737579895727,0.924243569374
65,0.658735990524,-0.0729558299549,0.922368228436
66,0.668138980865,-0.0728221101768,0.921513319016
67,0.678238868713,-0.0727424494396,0.920681416988
68,0.68838095665,-0.072595745263,0.919746279716
69,0.698711872101,-0.0717911595671,0.917841315269
70,0.709036827087,-0.0716932890598,0.916948914528
71,0.719544887543,-0.0716636481382,0.916138648987
72,0.730102777481,-0.0715771378597,0.915237665176
73,0.741314888,-0.0707294402696,0.913156628609
74,0.751431941986,-0.070619458293,0.912239789963
75,0.759235858917,-0.0704311906764,0.911374866962
76,0.769282817841,-0.0703049578208,0.910430967808
77,0.779444932938,-0.0701206455732,0.909386396408
78,0.789791822433,-0.0699375120131,0.908324599266
79,0.800641775131,-0.0692572368262,0.906459093094
80,0.809667825699,-0.0690868224126,0.905504822731
81,0.819908857346,-0.0689004365748,0.904428243637
82,0.829876899719,-0.0686733859059,0.903304994106
83,0.840060949326,-0.067996645088,0.901457905769
84,0.850034952164,-0.0679057442625,0.900534689426
85,0.860234975815,-0.0677716207833,0.899522423744
86,0.870558977127,-0.0675597039195,0.898373603821
87,0.880851984024,-0.0674664929747,0.897410869598
88,0.891447782516,-0.066912244265,0.895685851574
89,0.902048826218,-0.0668701502562,0.894771277905
90,0.913213968277,-0.0667626383086,0.893703520298
91,0.925890922546,-0.0663106199329,0.891954004765
