,T,Vc,X,delta
0,0.0,-0.125283426046,0.997975051403,0
1,0.525918006897,-0.123241209984,0.992875814438,0
2,0.536066055298,-0.122819584608,0.991024553776,0
3,0.546146154404,-0.122008419037,0.988397240639,0
4,0.55619597435,-0.121620577574,0.986610352993,0
5,0.566308021545,-0.120875746012,0.984105288982,0
6,0.576462030411,-0.119186985493,0.979725956917,0
7,0.586480140686,-0.118865722418,0.97806674242,0
8,0.596647024155,-0.11832293272,0.975973367691,0
9,0.606724977493,-0.117820823193,0.973961949348,0
10,0.616796970367,-0.116234838963,0.969742178917,0
11,0.627274990082,-0.115429955721,0.967122614384,0
12,0.637372970581,-0.115148454905,0.965551793575,0
13,0.647451162338,-0.114420038462,0.963077366352,0
14,0.657627105713,-0.114091187716,0.961407959461,0
15,0.667744159698,-0.112373811007,0.956968724728,0
16,0.677788972855,-0.112202090025,0.955611169338,0
17,0.687930107117,-0.111409914494,0.953021526337,0
18,0.697983026505,-0.11088283062,0.950953960419,0
19,0.708117008209,-0.110431277752,0.949030637741,0
20,0.718319177628,-0.109028917551,0.945225417614,0
21,0.728324174881,-0.108841645718,0.94383597374,0
22,0.738473176956,-0.108218789101,0.94158577919,0
23,0.748517990112,-0.107737159729,0.939608812332,0
24,0.758655071259,-0.106696563959,0.936511814594,0
25,0.76881313324,-0.106003975868,0.934118151665,0
26,0.778898000717,-0.105888944864,0.932881891727,0
27,0.788959980011,-0.105536735058,0.93117916584,0
28,0.798943042755,-0.105148762465,0.929392516613,0
29,0.80905008316,-0.103986871243,0.92605984211,0
30,0.819139003754,-0.103622347116,0.924324095249,0
31,0.829205989838,-0.103319114447,0.922702610493,0
32,0.839356184006,-0.102983772755,0.921030044556,0
33,0.849375009537,-0.10241753459,0.918881356716,0
34,0.859537124634,-0.101564848423,0.916165590286,0
35,0.869641065598,-0.101219981909,0.91446274519,0
36,0.879772186279,-0.100930148363,0.912868797779,0
37,0.889914989471,-0.100634765625,0.911270022392,0
38,0.899995088577,-0.100349211693,0.909677505493,0
39,0.910209178925,-0.0992919325829,0.906533360481,0
40,0.920505046844,-0.0990268945694,0.905011773109,0
41,0.930420160294,-0.0987390398979,0.903414964676,0
42,0.940631151199,-0.098445391655,0.901825666428,0
43,0.950651168823,-0.0974360704422,0.898792624474,0
44,0.960795164108,-0.0968370854855,0.896590769291,0
45,0.9708340168,-0.0965223491192,0.894950687885,0
46,0.980940103531,-0.0962718069553,0.893435299397,0
47,0.991083145142,-0.0963287234306,0.89254784584,0
48,1.00109601021,-0.0952891588211,0.889455914497,0
49,1.01122403145,-0.0947752952576,0.887413978577,0
50,1.02136611938,-0.0944993495941,0.885857701302,0
51,1.03140997887,-0.0945785343647,0.884999454021,0
52,1.04157614708,-0.0942871332169,0.883426070213,0
53,1.0514819622,-0.0934356153011,0.880717217922,0
54,1.0615401268,-0.0931600153446,0.879154026508,0
55,1.07166004181,-0.0926858603954,0.877197802067,0
56,1.08173918724,-0.0924870491028,0.875784397125,0
57,1.0918970108,-0.0918866991997,0.873570084572,0
58,1.10203313828,-0.0914601325989,0.871703267097,0
59,1.112169981,-0.091288459301,0.870344519615,0
60,1.12232398987,-0.0914206027985,0.869592905045,0
61,1.13248300552,-0.0912786185741,0.868305027485,0
62,1.14252209663,-0.0902171492577,0.865168094635,0
63,1.1526620388,-0.0903698146343,0.864467918873,0
64,1.16271710396,-0.0902906477451,0.863297998905,0
65,1.17283296585,-0.0898974895477,0.861506581306,0
66,1.18288397789,-0.0900894463062,0.860880196095,0
67,1.19298696518,-0.0890924453735,0.857873678207,0
68,1.2031121254,-0.0890405595303,0.856764614582,0
69,1.21316504478,-0.089335501194,0.856341600418,0
70,1.2232940197,-0.0892964243889,0.855238437653,0
71,1.23354411125,-0.0884041309357,0.852415561676,0
72,1.24392700195,-0.0883937120438,0.851389527321,0
73,1.25397896767,-0.0887582600117,0.851104915142,0
74,1.26411604881,-0.0887101888657,0.850000977516,0
75,1.27419400215,-0.0887934923172,0.849160671234,0
76,1.284263134,-0.0883225500584,0.84720569849,0
77,1.29439401627,-0.0883902907372,0.846333384514,0
78,1.3044719696,-0.0880589544773,0.844659507275,0
79,1.3145840168,-0.0885276556015,0.844584107399,0
80,1.32471203804,-0.0885909259319,0.843712747097,0
81,1.33469104767,-0.0881622612476,0.841853916645,0
82,1.3447060585,-0.0882594406605,0.84103757143,0
83,1.35481309891,-0.0883324325085,0.840167462826,0
84,1.36497402191,-0.0884185194969,0.839327335358,0
85,1.37509703636,-0.0884812772274,0.838442146778,0
86,1.38520407677,-0.0881954967976,0.83686119318,0
87,1.39529800415,-0.0883217513561,0.836104094982,0
88,1.4053940773,-0.0883755981922,0.835204780102,0
89,1.41546416283,-0.0884571194649,0.834352135658,0
90,1.42562103271,-0.0881487488747,0.832728385925,0
91,1.43569111824,-0.0878896296024,0.831193745136,0
92,1.44585514069,-0.0879964232445,0.830399036407,0
93,1.45593810081,-0.0881288051605,0.829657912254,0
94,1.46599698067,-0.0882557988167,0.82889688015,0
95,1.47614717484,-0.0882795333862,0.827937364578,0
96,1.48621702194,-0.0884333491325,0.827235579491,0
97,1.49631118774,-0.0886052131653,0.826564311981,0
98,1.50646114349,-0.0887242674828,0.825798630714,0
99,1.51649904251,-0.0888109862804,0.824960172176,0
100,1.52661800385,-0.0884462118149,0.823218822479,0
101,1.53673601151,-0.088555842638,0.822430074215,0
102,1.54681611061,-0.0887485384941,0.821806073189,0
103,1.55691003799,-0.0884250104427,0.820158421993,0
104,1.56691598892,-0.0884215712547,0.81914794445,0
