,T,Vc,X,X_dot,X_dot_sl,delta
0,0.0,[ 0.64830419],0.538209974766,-0.582626723179,-0.0582626723179,[-0.26358818]
1,0.0103380680084,[ 0.64764112],0.538575589657,-0.0027524087681,-0.524639291738,[-0.26307136]
2,0.0269310474396,[ 0.64661502],0.539141833782,-0.0319251608561,-0.00566968397691,[-0.26227175]
3,0.0383670330048,[ 0.64597308],0.539496362209,-0.000987870705312,-0.028831431841,[-0.26177162]
4,0.0502471923828,[ 0.64499181],0.540038704872,-0.0230698264865,-0.00319606628343,[-0.26100729]
5,0.0624651908875,[ 0.6447909],0.54014980793,0.0209860120352,-0.0186642426343,[-0.26085083]
6,0.0755250453949,[ 0.64292895],0.541180491447,-0.0381664421772,0.0150707666139,[-0.25940114]
7,0.0895750522614,[ 0.64132205],0.542071461678,0.00709669143472,-0.033640128816,[-0.25815064]
8,0.105867147446,[ 0.63974134],0.542949259281,-0.0410867001268,0.00227835227857,[-0.25692104]
9,0.117339134216,[ 0.63717166],0.544379115105,-0.0215212931887,-0.039130159433,[-0.25492331]
10,0.128918170929,[ 0.63552852],0.5452952981,-0.0136699179609,-0.0207361556659,[-0.25364663]
11,0.141053199768,[ 0.63121956],0.547704935074,-0.0201317446634,-0.0143161006312,[-0.25030153]
12,0.156014204025,[ 0.62876484],0.549082279205,-0.00532847939918,-0.018651418137,[-0.24839775]
13,0.167272090912,[ 0.62324722],0.552190721035,-0.0414498324622,-0.00894061470549,[-0.24412351]
14,0.178790092468,[ 0.62004216],0.554004430771,-0.0154502932284,-0.0388498785388,[-0.24164393]
15,0.190539121628,[ 0.61283651],0.558104276657,-0.0427024865695,-0.0181755125625,[-0.23607822]
16,0.202921152115,[ 0.60904546],0.560273945332,-0.0279018550642,-0.041222423419,[-0.23315504]
17,0.214432001114,[ 0.60461537],0.562820672989,-0.00855034019116,-0.0259667035769,[-0.22974364]
18,0.226206064224,[ 0.59578403],0.567934989929,-0.0502937393867,-0.0127246801107,[-0.22295803]
19,0.238140106201,[ 0.59119403],0.570613384247,-0.0222990108718,-0.0474942665352,[-0.21943939]
20,0.250799179077,[ 0.58106211],0.576576709747,-0.0521298468388,-0.0252820944685,[-0.21169279]
21,0.264487981796,[ 0.57018394],0.583060920238,-0.0462302801784,-0.0515398901728,[-0.20340831]
22,0.281675100327,[ 0.56441922],0.586533010006,-0.0226556663,-0.0438728187906,[-0.19903243]
23,0.293163061142,[ 0.55273341],0.593651473522,-0.0612191553648,-0.0265120152065,[-0.190194]
24,0.304871082306,[ 0.54670041],0.597370266914,-0.0334241414059,-0.0584396539689,[-0.18564852]
25,0.316893100739,[ 0.53434007],0.605087518692,-0.0708043494376,-0.037162162209,[-0.17637508]
26,0.329356193542,[ 0.52813505],0.609013736248,-0.0243505352854,-0.0661589680224,[-0.17174054]
27,0.343353033066,[ 0.51531561],0.617242097855,-0.0600751650924,-0.0279229982661,[-0.16221244]
28,0.354825019836,[ 0.50905789],0.621318757534,-0.0466400803274,-0.0587316566159,[-0.1575854]
29,0.366623163223,[ 0.49625765],0.629788219929,-0.0625386665176,-0.0482299389464,[-0.14817294]
30,0.378618001938,[ 0.48993901],0.634037077427,-0.0234838862615,-0.058633188492,[-0.14355384]
31,0.391347169876,[ 0.47730683],0.642675280571,-0.0699237784955,-0.0281278754849,[-0.13437695]
32,0.404117107391,[ 0.47098186],0.647076487541,-0.0305536638696,-0.065986767033,[-0.12981246]
33,0.41553902626,[ 0.45870451],0.655774593353,-0.0627036508353,-0.0337686625662,[-0.12101434]
34,0.427356004715,[ 0.45264797],0.660145044327,-0.0279189848903,-0.0592251842408,[-0.11670599]
35,0.438851118088,[ 0.44662487],0.664546489716,-0.0248284471977,-0.027609931121,[-0.11244347]
36,0.450575113297,[ 0.43463067],0.673484683037,-0.0530688773731,-0.0276524902153,[-0.10402454]
37,0.462543010712,[ 0.4288662],0.677867352962,-0.0233030807379,-0.0500922977096,[-0.10001314]
38,0.47531914711,[ 0.4176619],0.686559379101,-0.044886297905,-0.0254614024546,[-0.09228565]
39,0.486654043198,[ 0.41253217],0.690619826317,0.0112488173775,-0.0392727863768,[-0.0887801]
40,0.498309135437,[ 0.401513],0.699526846409,-0.0716524234066,0.00295869329911,[-0.08132374]
41,0.510410070419,[ 0.39614491],0.703962862492,-0.00838954391857,-0.0653261354578,[-0.07773005]
42,0.52184009552,[ 0.39111156],0.708183467388,-0.0109439091772,-0.00864498044443,[-0.07438495]
43,0.533523082733,[ 0.38149706],0.716420054436,-0.0337610008692,-0.0132256183464,[-0.06806508]
44,0.545592069626,[ 0.37689109],0.720451891422,0.0214603442804,-0.0282388663542,[-0.06507185]
45,0.558362007141,[ 0.3675406],0.7288210392,-0.0477852398061,0.0145357858717,[-0.05906902]
46,0.572628974915,[ 0.35883075],0.736855566502,0.00094066531248,-0.0429126492943,[-0.05357298]
47,0.587858200073,[ 0.35466773],0.740783333778,-0.02011404748,-0.00116480596677,[-0.05098106]
48,0.599292039871,[ 0.34691077],0.748264014721,0.0351309108821,-0.0145895516438,[-0.04621637]
49,0.611090183258,[ 0.34274794],0.752370655537,-0.032437139383,0.0283741058556,[-0.0436962]
50,0.622536182404,[ 0.33904678],0.756079018116,-0.00571972299709,-0.0297653977444,[-0.04147839]
51,0.634160041809,[ 0.33179673],0.76350826025,0.0105319976196,-0.00409455093542,[-0.03720003]
52,0.646079063416,[ 0.32831744],0.767155587673,-9.40061668045e-06,0.00947785779599,[-0.03517968]
53,0.658760070801,[ 0.32174082],0.774205565453,0.0200469211303,0.00199623155802,[-0.03142304]
54,0.672327041626,[ 0.31551646],0.781078577042,0.00687403887479,0.0187296329048,[-0.02794789]
55,0.69007897377,[ 0.30956578],0.787847042084,0.0245483762103,0.00864147260834,[-0.0247046]
56,0.70160317421,[ 0.307076],0.790740132332,0.0432519316236,0.0264187317516,[-0.02337205]
57,0.713298082352,[ 0.30406257],0.794292509556,-0.00920884732497,0.0380058537287,[-0.02177957]
58,0.725512981415,[ 0.29904649],0.800335347652,0.054990279344,-0.00278893465807,[-0.01918063]
59,0.738198041916,[ 0.29632073],0.803690552711,-0.00886307909015,0.0486049435006,[-0.01779695]
60,0.749623060226,[ 0.29155703],0.809682846069,0.0353438933894,-0.0044423818422,[-0.01543017]
61,0.761366128922,[ 0.28947483],0.812355935574,0.0494040009098,0.0367499041414,[-0.0144172]
62,0.772765159607,[ 0.28697364],0.815612375736,-0.00681572070606,0.0437820287482,[-0.01321859]
63,0.784489154816,[ 0.28273856],0.821244776249,0.0451039237291,-0.00162375626254,[-0.01123648]
64,0.796552181244,[ 0.28073059],0.823969841003,0.0232041226093,0.0429139436172,[-0.01031853]
65,0.808931112289,[ 0.27692432],0.829237222672,0.0751508913692,0.0283987994853,[-0.00861921]
66,0.822522163391,[ 0.2748432],0.832176148891,-0.0217015521493,0.0654656470173,[-0.00771366]
67,0.833931207657,[ 0.27141154],0.837118268013,0.0797606736073,-0.0115553295736,[-0.00625885]
68,0.845559120178,[ 0.26952722],0.839885056019,0.000597930787541,0.0718443993253,[-0.00548124]
69,0.857378005981,[ 0.2662],0.844867229462,0.05164538287,0.00570267599579,[-0.00414689]
70,0.869882106781,[ 0.26478966],0.847017884254,0.0549413082577,0.0519749754088,[-0.00359681]
71,0.881381988525,[ 0.26238671],0.850737810135,0.120748862937,0.0615220637256,[-0.00268183]
72,0.893196105957,[ 0.26014063],0.854280769825,-0.0298872730137,0.105685249342,[-0.00185294]
73,0.905400037766,[ 0.25866563],0.856643438339,-0.00428614658987,-0.0273271603713,[-0.00132301]
74,0.916824102402,[ 0.25590198],0.861150443554,0.0556013256599,0.00170260063511,[-0.00036215]
75,0.928377151489,[ 0.25451087],0.863460123539,0.0322493109798,0.0532661241919,[ 0.00010508]
76,0.940433979034,[ 0.25208004],0.86756503582,0.0709941786316,0.036123797745,[ 0.00089395]
77,0.953029155731,[ 0.25075607],0.869839012623,0.00111749139639,0.0640065099081,[ 0.00130833]
78,0.964460134506,[ 0.24957335],0.871893942356,0.0694044851885,0.0079461907756,[ 0.00166907]
79,0.976243019104,[ 0.24712688],0.876217663288,0.0279739992079,0.0652614365904,[ 0.00238605]
80,0.98760509491,[ 0.24614419],0.877983033657,0.051164605304,0.0302930598175,[ 0.00266259]
81,0.999135017395,[ 0.24392553],0.882031619549,0.0522687957358,0.0512750243472,[ 0.00326182]
82,1.01148319244,[ 0.24275241],0.884208619595,-0.0032726626431,0.0467146498979,[ 0.00356414]
83,1.02287507057,[ 0.24166296],0.886253595352,0.024618832727,-0.00048351310609,[ 0.0038356]
84,1.03447508812,[ 0.23961307],0.890163958073,0.0569326990839,0.0278502193627,[ 0.00432135]
85,1.04631614685,[ 0.23865095],0.892028331757,0.0197014213073,0.0532095713062,[ 0.00453772]
86,1.05854797363,[ 0.2368101],0.895649075508,0.0679944350486,0.0245307226814,[ 0.00493027]
87,1.07162308693,[ 0.23496296],0.89935541153,0.0456159451367,0.0657565860574,[ 0.00529488]
88,1.08691120148,[ 0.23303615],0.903303086758,0.00441107734219,0.0414954583572,[ 0.00564261]
89,1.10455703735,[ 0.23216167],0.905123174191,0.0282906876354,0.00679903837151,[ 0.00578907]
90,1.11600017548,[ 0.23040827],0.908827841282,0.0418196841133,0.0296435872832,[ 0.00606059]
91,1.1276819706,[ 0.22969672],0.910352826118,0.048770039197,0.0425147196217,[ 0.00616215]
92,1.13917803764,[ 0.22867163],0.912572264671,0.00624486491134,0.0445175217684,[ 0.00629947]
93,1.15087604523,[ 0.22718745],0.915833830833,0.0738294779812,0.0130033262183,[ 0.00647901]
94,1.16292214394,[ 0.22628119],0.917854130268,-0.0170319736542,0.0647433328177,[ 0.00657715]
95,1.17548298836,[ 0.22472889],0.921366751194,0.042781331149,-0.0110506431739,[ 0.00672441]
96,1.18916320801,[ 0.2232963],0.924668550491,0.0460578771316,0.0431089857473,[ 0.00683628]
97,1.20581507683,[ 0.22248952],0.926554083824,-0.0107935471083,0.0403727347076,[ 0.00688885]
98,1.21729803085,[ 0.22111286],0.929816007614,0.063560546795,-0.00335813771793,[ 0.00696074]
