,T,Vc,X,X_dot,X_dot_sl,delta
0,0.0,0.201966238022,-1.01966238022,-98.4705746915,-9.84705746915,0
1,0.0103549957275,0.20197763443,-1.0197763443,-0.0106092553546,-88.6245781479,0
2,0.021096944809,0.201983106136,-1.01983106136,-0.00531951880954,-0.0100802817001,0
3,0.0313830375671,0.201994037628,-1.01994037628,-0.0106432368439,-0.00585189061298,0
4,0.0416538715363,0.202010416985,-1.02010416985,-0.0159875264713,-0.0111776658067,0
5,0.0518989562988,0.202015900612,-1.02015900612,-0.00531927195356,-0.0149207010196,0
6,0.0622079372406,0.202019631863,-1.02019631863,-0.00359952159713,-0.00514729691792,0
7,0.0725739002228,0.2020185709,-1.020185709,0.00102005730659,-0.00313756370676,0
8,0.0829749107361,0.20201240778,-1.0201240778,0.00583785004517,0.00150183658045,0
9,0.0935320854187,0.202008497715,-1.02008497715,0.00368117438441,0.00562218247909,0
10,0.104153871536,0.202009487152,-1.02009487152,-0.000931746744499,0.00321988227152,0
11,0.114773035049,0.202000284195,-1.02000284195,0.00874311988947,3.57399188971e-05,0
12,0.125298976898,0.201978600025,-1.01978600025,0.020292280232,0.00989803592372,0
13,0.135984897614,0.201963281631,-1.01963281631,0.0144417721234,0.0197072294212,0
14,0.146591901779,0.201950311661,-1.01950311661,0.0122715993684,0.0142247548479,0
15,0.157160997391,0.201915860176,-1.01915860176,0.0324982007917,0.0142942595107,0
16,0.167762041092,0.201895797253,-1.01895797253,0.0188651750886,0.0311348982213,0
17,0.178396940231,0.201873147488,-1.01873147488,0.0214384040801,0.0191224979877,0
18,0.188961982727,0.201850140095,-1.01850140095,0.0217582467137,0.0214703883434,0
19,0.199536085129,0.201794528961,-1.01794528961,0.0522665650839,0.0248090785507,0
20,0.210175991058,0.201758992672,-1.01758992672,0.0337186679938,0.0504117753749,0
21,0.220715045929,0.201717054844,-1.01717054844,0.0395458633094,0.0343013875254,0
22,0.231319904327,0.201672935486,-1.01672935486,0.04138709966,0.0397299869444,0
23,0.241980075836,0.201576149464,-1.01576149464,0.0908450073849,0.0463328904325,0
24,0.252634048462,0.201524138451,-1.01524138451,0.0491927118568,0.0866797778321,0
25,0.263206958771,0.201473116875,-1.01473116875,0.0474437990511,0.0490178205762,0
26,0.2739610672,0.201331114769,-1.01331114769,0.133749522804,0.0560743714264,0
27,0.284578084946,0.201261973381,-1.01261973381,0.0644258325373,0.126817153778,0
28,0.295310020447,0.201201963425,-1.01201963425,0.0566611138625,0.0636493606698,0
29,0.305901050568,0.201130485535,-1.01130485535,0.0667706013363,0.0576720626099,0
30,0.316606044769,0.200964283943,-1.00964283943,0.156059011843,0.0756994423869,0
31,0.327255964279,0.200885689259,-1.00885689259,0.0741319600612,0.147866306665,0
32,0.337857961655,0.200794887543,-1.00794887543,0.085517009094,0.0752704649644,0
33,0.348475933075,0.200712347031,-1.00712347031,0.0758229483782,0.0845476030224,0
34,0.359361886978,0.200526165962,-1.00526165962,0.17555810346,0.0857964638864,0
35,0.369966983795,0.200420546532,-1.00420546532,0.0992761580351,0.167929908917,0
36,0.38060593605,0.200319159031,-1.00319159031,0.0957662425403,0.0989251664856,0
37,0.391192913055,0.200102198124,-1.00102198124,0.204310731926,0.106620691479,0
38,0.401812076569,0.199995821714,-0.999958217144,0.100214500696,0.193901108803,0
39,0.412426948547,0.199891537428,-0.998915374279,0.0986980165625,0.100062852283,0
40,0.422992944717,0.19976503253,-0.997650325298,0.118862007168,0.100714415623,0
41,0.433635950089,0.199531960487,-0.995319604874,0.220711415154,0.129046947967,0
42,0.444195985794,0.199406778812,-0.994067788124,0.117784956368,0.210418769275,0
43,0.454823970795,0.199284040928,-0.992840409279,0.11433394039,0.11743985477,0
44,0.465559005737,0.199025660753,-0.990256607533,0.243091227204,0.127209669071,0
45,0.476187944412,0.198893225193,-0.98893225193,0.125222615478,0.231304366032,0
46,0.486763954163,0.19874830246,-0.987483024597,0.136500415441,0.126350395475,0
47,0.497380971909,0.198617708683,-0.98617708683,0.121676255637,0.135017999461,0
48,0.508113861084,0.198338681459,-0.983386814594,0.263675791371,0.13587620921,0
49,0.518696069717,0.198184704781,-0.981847047806,0.145318617524,0.251840073986,0
50,0.52929186821,0.198052293062,-0.980522930622,0.125363987269,0.143323154498,0
51,0.539854049683,0.197906124592,-0.979061245918,0.137726333288,0.126600221871,0
52,0.550467014313,0.197610253096,-0.976102530956,0.276929170758,0.151646617035,0
53,0.561151027679,0.197454917431,-0.974549174309,0.147210673776,0.26395732106,0
54,0.571702957153,0.197305607796,-0.973056077957,0.13836415457,0.146326021856,0
55,0.582494020462,0.196994775534,-0.969947755337,0.292439604316,0.153771699545,0
56,0.593122959137,0.19683110714,-0.968311071396,0.155016484509,0.278697292335,0
57,0.603681087494,0.196675264835,-0.966752648354,0.146361397223,0.154150975781,0
58,0.614328861237,0.196514451504,-0.965144515038,0.150867853628,0.146812042864,0
59,0.624988079071,0.196193498373,-0.96193498373,0.302906034832,0.166071671748,0
60,0.635583877563,0.1960259974,-0.960259974003,0.157511826559,0.288366614005,0
61,0.646218061447,0.195870542526,-0.958705425262,0.143541960197,0.156114839923,0
62,0.657047986984,0.19554656744,-0.9554656744,0.305462515455,0.159734015723,0
63,0.667654037476,0.19537550211,-0.953755021095,0.160805934691,0.290996857378,0
64,0.678292036057,0.195215570927,-0.952155709267,0.151108307803,0.159836172003,0
65,0.68887591362,0.19504147172,-0.950414717197,0.163903977375,0.15238787476,0
66,0.699497938156,0.19470872283,-0.947087228298,0.311793485546,0.178692928192,0
