,T,Vc,X,X_dot,X_dot_sl,delta
239,2.52568006516,0.136437723041,-0.454792410135,0.236198366578,0.125202306724,0
240,2.53630614281,0.136099094152,-0.453663647175,0.106457433891,0.223224273309,0
241,2.54690909386,0.135733607411,-0.452445358038,0.114802853291,0.107291975831,0
242,2.55752110481,0.135008472204,-0.450028240681,0.218465823385,0.125169150301,0
243,2.56858515739,0.134645363688,-0.448817878962,0.114058392685,0.208025080315,0
244,2.57919692993,0.13429877758,-0.447662591934,0.108558674612,0.113508420877,0
245,2.58983898163,0.133919200301,-0.446397334337,0.119250258415,0.109627832993,0
246,2.60044908524,0.133232778311,-0.444109261036,0.216756070017,0.129000839576,0
247,2.61100506783,0.13290579021,-0.443019300699,0.103599188724,0.205440381888,0
248,2.62152600288,0.132491013408,-0.441636711359,0.130408383557,0.106280108207,0
249,2.63212800026,0.132150363922,-0.440501213074,0.10582435285,0.127949980486,0
250,2.64285802841,0.1314599365,-0.438199788332,0.216378807917,0.116879798356,0
251,2.65349411964,0.131096184254,-0.436987280846,0.114419983351,0.206182925461,0
252,2.66409111023,0.130819523335,-0.436065077782,0.0867634193939,0.111654326955,0
253,2.6747200489,0.130037909746,-0.433459699154,0.247094403618,0.102796517816,0
254,2.68526411057,0.12974499464,-0.432483315468,0.0920260218871,0.231587565445,0
255,2.69587397575,0.129393213987,-0.431310713291,0.109730929698,0.0937965126682,0
256,2.70656013489,0.129018589854,-0.430061966181,0.118568049079,0.110614641636,0
257,2.7170920372,0.128288501501,-0.427628338337,0.230196540526,0.129730898223,0
258,2.72766399384,0.127966707945,-0.42655569315,0.100462228971,0.21722310937,0
259,2.73834109306,0.127616080642,-0.425386935472,0.110385845212,0.101454590595,0
260,2.74892902374,0.1272462219,-0.424154073,0.115382898965,0.110885550587,0
261,2.75961399078,0.126591950655,-0.42197316885,0.203650622259,0.124209671294,0
262,2.7703230381,0.126216360927,-0.420721203089,0.118122258464,0.195097785879,0
263,2.78092193604,0.125840511918,-0.41946837306,0.117624345257,0.118072467143,0
264,2.79157304764,0.125197675824,-0.417325586081,0.202243524832,0.126086263214,0
265,2.80216813087,0.124822837114,-0.416076123714,0.11788606456,0.193807778805,0
266,2.81276702881,0.124477529526,-0.414925098419,0.107935744947,0.116891032598,0
267,2.82343101501,0.124148529768,-0.41382843256,0.103625979995,0.107504768452,0
268,2.8340139389,0.123490020633,-0.411633402109,0.207370430434,0.114000425039,0
269,2.84459900856,0.123126491904,-0.410421639681,0.114576523366,0.198091039728,0
270,2.85517501831,0.122789087892,-0.409296959639,0.106031828092,0.113722053839,0
271,2.86578202248,0.122375839949,-0.407919466496,0.129085861745,0.108337231458,0
272,2.87645316124,0.121763598919,-0.405878663063,0.193170021665,0.135494277737,0
273,2.88701796532,0.121410021186,-0.40470007062,0.111430133219,0.18499603282,0
274,2.89759492874,0.121081522107,-0.40360507369,0.102951065881,0.110582226485,0
275,2.90823101997,0.120377629995,-0.401258766651,0.22204203425,0.114860162718,0
276,2.91879796982,0.12002800405,-0.400093346834,0.109934441346,0.21083127496,0
277,2.92939901352,0.119694846869,-0.398982822895,0.104177383642,0.109358735575,0
278,2.94005894661,0.119352418184,-0.397841393948,0.108179866682,0.104577631946,0
279,2.95061016083,0.118684154749,-0.395613849163,0.210646164946,0.118426496508,0
280,2.96118497849,0.118332123756,-0.394440412521,0.111097943613,0.200691342812,0
281,2.97174715996,0.117996391654,-0.393321305513,0.105279241897,0.110516073441,0
282,2.98237705231,0.117675626278,-0.392252087593,0.0996007862124,0.104711396329,0
283,2.99311208725,0.116991341114,-0.389971137047,0.216924018774,0.111333109469,0
284,3.00362706184,0.116653302312,-0.38884434104,0.106947681655,0.205926385062,0
285,3.01416301727,0.116357553005,-0.387858510017,0.0954605794759,0.105798971437,0
286,3.02449011803,0.115646624565,-0.38548874855,0.23290062563,0.109204584091,0
287,3.03466510773,0.115317311883,-0.38439103961,0.107367310293,0.220347294096,0
288,3.04488897324,0.115001517534,-0.383338391781,0.101911802045,0.106821759469,0
289,3.05521798134,0.114662486315,-0.382208287716,0.110048291233,0.102725450964,0
290,3.06548714638,0.114320468903,-0.381068229675,0.109874770221,0.110030939132,0
291,3.07586312294,0.113656783104,-0.37885594368,0.211723634372,0.120059656636,0
292,3.08631205559,0.11325917244,-0.377530574799,0.125129428713,0.203064213806,0
293,3.09690403938,0.112949296832,-0.376497656107,0.0973523661858,0.12235172246,0
294,3.10751414299,0.112633752823,-0.375445842743,0.0976801213356,0.0973851417008,0
295,3.1182820797,0.111962297559,-0.373207658529,0.208706647399,0.108782773942,0
296,3.12900614738,0.111587798595,-0.371959328651,0.117414728769,0.199577455536,0
297,3.13963794708,0.111334446073,-0.371114820242,0.0794305287707,0.113616308769,0
298,3.1502699852,0.11058344543,-0.368611484766,0.236252053192,0.0951126812128,0
299,3.16086602211,0.110288992524,-0.36762997508,0.0927885590642,0.221905703779,0
300,3.17144393921,0.109966725111,-0.36655575037,0.0999539676553,0.0935050999233,0
301,3.1821911335,0.109667435288,-0.365558117628,0.0928808461521,0.099246655505,0
302,3.19293212891,0.108953270316,-0.36317756772,0.226011815836,0.106193943121,0
303,3.20346498489,0.108618566394,-0.36206188798,0.104876846187,0.213898318871,0
304,3.21410298347,0.108308744431,-0.361029148102,0.0970520030471,0.104094361873,0
305,3.2247440815,0.107577118278,-0.358590394258,0.231161016949,0.110462904437,0
306,3.23529410362,0.107256567478,-0.357521891594,0.0985991023695,0.217904825491,0
307,3.2461309433,0.106926548481,-0.35642182827,0.10344595655,0.0990837877875,0
308,3.25676512718,0.106563949585,-0.355213165283,0.113617517201,0.104463112615,0
309,3.26740312576,0.105962088704,-0.353206962347,0.18939061445,0.121194826926,0
310,3.27799606323,0.105616763234,-0.352055877447,0.108348294434,0.181286382448,0
311,3.28861999512,0.105299806595,-0.350999355316,0.100153121186,0.10752877711,0
312,3.29916906357,0.104979908466,-0.349933028221,0.0975953040784,0.0998973394753,0
313,3.31009507179,0.104345601797,-0.347818672657,0.197621169916,0.107597890662,0
314,3.32079410553,0.104025623202,-0.346752077341,0.100517345976,0.187910787522,0
315,3.33140516281,0.10370554626,-0.3456851542,0.100455698476,0.100511181226,0
316,3.34202599525,0.103034707904,-0.343449026346,0.212276214834,0.111637750112,0
317,3.35256004333,0.102675613761,-0.34225204587,0.112954755102,0.202344068861,0
318,3.36315703392,0.102311611176,-0.341038703918,0.113970505901,0.113056330182,0
319,3.37380313873,0.102006778121,-0.340022593737,0.0953823687391,0.112111692185,0
320,3.38445615768,0.101317316294,-0.337724387646,0.214408447885,0.107284976654,0
321,3.39517498016,0.10100928247,-0.336697608232,0.0961858444633,0.202586187543,0
322,3.40584993362,0.100770181417,-0.335900604725,0.0755588580986,0.0941231458268,0
323,3.4163980484,0.100014612079,-0.333382040262,0.237956997725,0.0917986720613,0
324,3.42698216438,0.0998019754887,-0.332673251629,0.0666982634838,0.220831124301,0
325,3.43760895729,0.0994819521904,-0.331606507301,0.100873633187,0.0701158004541,0
326,3.44818401337,0.0991695910692,-0.330565303564,0.0989066675726,0.100676936625,0
327,3.45871114731,0.0985575020313,-0.328525006771,0.192682885642,0.108284289379,0
328,3.46930003166,0.0982389897108,-0.327463299036,0.100370207587,0.183451617836,0
329,3.47987794876,0.097902148962,-0.32634049654,0.10631603305,0.100964790133,0
330,3.49043893814,0.0976110398769,-0.325370132923,0.0903079790539,0.104715227651,0
331,3.50118398666,0.0969264507294,-0.323088169098,0.215520153119,0.10282919646,0
332,3.51177215576,0.0966548681259,-0.322182893753,0.0844321896333,0.20241135677,0
333,3.52249407768,0.0964078098536,-0.321359366179,0.0777133439827,0.0837603050683,0
334,3.53309106827,0.0957718402147,-0.319239467382,0.19921804983,0.0898638145674,0
335,3.54373216629,0.0954364478588,-0.318121492863,0.105899523476,0.189886197194,0
336,3.55428910255,0.0952151566744,-0.317383855581,0.0697525645361,0.102284827582,0
337,3.56486415863,0.0949324250221,-0.31644141674,0.0891290868095,0.0716902167635,0
338,3.57543802261,0.0943675339222,-0.314558446407,0.179396465564,0.0981558246849,0
339,3.58593416214,0.0940645605326,-0.313548535109,0.0956265802781,0.171019477036,0
340,3.59649515152,0.0937756687403,-0.312585562468,0.091011514455,0.0951650736958,0
341,3.60707592964,0.0935013145208,-0.311671048403,0.0870534701103,0.0906157100206,0
342,3.61758112907,0.0929379612207,-0.309793204069,0.17841771435,0.0961898945343,0
343,3.62810611725,0.0926372855902,-0.308790951967,0.0952087060902,0.170096813524,0
344,3.63863301277,0.0923845231533,-0.307948410511,0.0766434241346,0.0933521778946,0
345,3.64962601662,0.091869699955,-0.306232333183,0.159754744202,0.0849545561413,0
346,3.6603679657,0.0914723575115,-0.304907858372,0.126103784078,0.156389648189,0
347,3.67087101936,0.0911870330572,-0.303956776857,0.0900053022269,0.122493935893,0
348,3.68143796921,0.0910254210234,-0.303418070078,0.0508163907881,0.086086411083,0
349,3.69203901291,0.0905282199383,-0.301760733128,0.157992976953,0.0615340494046,0
350,3.70252895355,0.0901524335146,-0.300508111715,0.118405187956,0.154034198054,0
351,3.71310806274,0.0899673700333,-0.299891233444,0.0578960617588,0.112354275337,0
352,3.72376298904,0.0897291719913,-0.299097239971,0.0754662466859,0.0596530802515,0
353,3.73428416252,0.0892348408699,-0.297449469566,0.15596790937,0.0835164129543,0
354,3.7448489666,0.0889298826456,-0.296432942152,0.0955648324555,0.149927601678,0
355,3.75548601151,0.0886837631464,-0.295612543821,0.0774982545438,0.0937581746643,0
356,3.76607203484,0.088220795989,-0.294069319963,0.146290060118,0.0843774351013,0
357,3.77662110329,0.0879737645388,-0.293245881796,0.0776909234057,0.139430146447,0
358,3.78722000122,0.0876808583736,-0.292269527912,0.0927380089678,0.0791956319619,0
359,3.79774808884,0.087439468503,-0.29146489501,0.0767418195875,0.0911383900298,0
360,3.80823302269,0.0869906455278,-0.289968818426,0.141367036136,0.0832043412423,0
361,3.81881594658,0.0867464751005,-0.289154917002,0.0769278438796,0.13492311691,0
362,3.82939600945,0.0864776819944,-0.288258939981,0.0843584448236,0.077670903974,0
363,3.84001708031,0.0862331628799,-0.287443876266,0.0771106825461,0.0836336685958,0
364,3.85058712959,0.0857959449291,-0.285986483097,0.138169345178,0.0832165488093,0
365,3.86113500595,0.0855516403913,-0.285172134638,0.077292321966,0.132081642856,0
366,3.87167096138,0.0853141218424,-0.284380406141,0.074571646718,0.0770202544412,0
367,3.88228797913,0.0849649608135,-0.283216536045,0.109840132304,0.0780984952766,0
368,3.89288401604,0.0846282809973,-0.282094269991,0.106933937618,0.109549512836,0
369,3.90337896347,0.0843984514475,-0.281328171492,0.0723884295659,0.103479386813,0
370,3.91396212578,0.084140637517,-0.280468791723,0.08003241707,0.0731528283163,0
371,3.92470002174,0.0836544156075,-0.278848052025,0.154398905242,0.0874690658872,0
372,3.93519711494,0.0834486544132,-0.278162181377,0.0647056838885,0.145429583107,0
373,3.94579696655,0.0832051545382,-0.277350515127,0.0761843754196,0.0658535530416,0
374,3.95645093918,0.0829894959927,-0.276631653309,0.068086103333,0.0753745482109,0
375,3.96700906754,0.0824854016304,-0.274951338768,0.158912063134,0.0771686993131,0
376,3.97758293152,0.0822597652674,-0.274199217558,0.0713167472985,0.150152531551,0
377,3.98812913895,0.0820365071297,-0.273455023766,0.0703139079113,0.0712164633597,0
378,3.99871301651,0.0818243801594,-0.272747933865,0.0662618973144,0.0699087068516,0
379,4.00938415527,0.0813257932663,-0.271085977554,0.157755674746,0.0754112750576,0
380,4.01991915703,0.0811013549566,-0.270337849855,0.0707924421884,0.14905935149,0
381,4.03048706055,0.0808857142925,-0.269619047642,0.0677347787014,0.0704866758397,0
382,4.0410990715,0.0804417103529,-0.26813903451,0.140740131952,0.0750353140265,0
383,4.05161499977,0.0802145630121,-0.267381876707,0.0715855555305,0.13382467431,0
384,4.0621919632,0.0799544692039,-0.266514897346,0.0822244205766,0.0726494420351,0
385,4.07273602486,0.0797458291054,-0.265819430351,0.0660522621258,0.0806072047315,0
386,4.08326506615,0.0793080836535,-0.264360278845,0.138545864083,0.0733016223215,0
387,4.09379696846,0.0790847450495,-0.263615816832,0.0708194416094,0.131773221836,0
388,4.10430908203,0.0788397520781,-0.262799173594,0.0774960971968,0.0714871071681,0
389,4.11484694481,0.0786121040583,-0.262040346861,0.0718032306096,0.076926810538,0
390,4.12541508675,0.078160956502,-0.260536521673,0.142800543355,0.0789029618841,0
391,4.13594603539,0.0779459953308,-0.259819984436,0.0673941561645,0.135259904636,0
392,4.1465780735,0.0777031391859,-0.259010463953,0.0767021709174,0.0683249576398,0
393,4.15713214874,0.0774715840816,-0.258238613605,0.073293525017,0.0763613063273,0
394,4.16766309738,0.0770287781954,-0.256762593985,0.13965744772,0.0799299172873,0
395,4.17823195457,0.0766967386007,-0.255655795336,0.105178195165,0.136209522465,0
396,4.1887550354,0.076874729991,-0.25624909997,-0.0562690785755,0.089033467791,0
397,4.19929909706,0.0760844886303,-0.253614962101,0.235422437673,-0.0270999269506,0
398,4.21048808098,0.0758706182241,-0.252902060747,0.0676958342767,0.218649777333,0
399,4.22101902962,0.0756538242102,-0.252179414034,0.0682703786292,0.0677532887119,0
400,4.23160409927,0.0753325939178,-0.251108646393,0.100844841136,0.0715278248799,0
401,4.24222207069,0.0749560296535,-0.249853432178,0.119327969175,0.10269315394,0
402,4.2527410984,0.0747127667069,-0.24904255569,0.0771093590587,0.115106108163,0
403,4.26325702667,0.0744066908956,-0.248022302985,0.0964055600613,0.0790389791589,0
404,4.27383995056,0.0741952076554,-0.247317358851,0.0672401246219,0.0934890165173,0
405,4.28432393074,0.0737764924765,-0.245921641588,0.13250780914,0.0737668930737,0
406,4.29485702515,0.0735495686531,-0.245165228844,0.0715489829056,0.126411926517,0
407,4.30542898178,0.073917375505,-0.246391251683,-0.116574004806,0.0527366841344,0
408,4.31594610214,0.0737412393093,-0.245804131031,0.0558049877629,-0.0993361055491,0
409,4.3264670372,0.0727156385779,-0.242385461926,0.332035139516,0.0834280029382,0
410,4.33676314354,0.0724584728479,-0.241528242826,0.0840998666729,0.307241612232,0
411,4.34695601463,0.0722503870726,-0.240834623575,0.0678415689201,0.0824740368976,0
412,4.35718011856,0.0719527646899,-0.239842548966,0.0966744691232,0.0707248589404,0
413,4.36744213104,0.0721401393414,-0.240467131138,-0.0606690018527,0.0809401220256,0
414,4.37773704529,0.0713143318892,-0.237714439631,0.266065008987,-0.0279956007687,0
415,4.38808298111,0.0711090624332,-0.237030208111,0.0650028312571,0.245958791214,0
416,4.39860916138,0.0709144234657,-0.236381411552,0.0612714745683,0.0646296955882,0
417,4.40919804573,0.0706421032548,-0.235473677516,0.0864335739744,0.0637876845089,0
418,4.41970014572,0.0702995315194,-0.234331771731,0.107757553941,0.0885659719711,0
419,4.43029713631,0.0701021790504,-0.233673930168,0.0621424630076,0.103196044847,0
420,4.44088315964,0.0699172183871,-0.233057394624,0.056735283793,0.0616017450861,0
421,4.45175004005,0.069848562777,-0.23282854259,0.021665650957,0.0532283205094,0
422,4.46231293678,0.0692652180791,-0.230884060264,0.183944923091,0.0378935781704,0
423,4.47288393974,0.069140535593,-0.230468451977,0.0388557943071,0.169436010212,0
424,4.48358011246,0.0685045659542,-0.228348553181,0.200747313285,0.0550449462049,0
425,4.49414014816,0.0682977184653,-0.227659061551,0.0655352044054,0.187226102397,0
426,4.50466108322,0.0681044608355,-0.227014869452,0.0611311907509,0.0650948030399,0
427,4.515198946,0.0679022401571,-0.226340800524,0.063555130943,0.0613735847701,0
428,4.52580499649,0.0674592375755,-0.224864125252,0.140620388239,0.0712616566726,0
429,4.53630614281,0.0672477677464,-0.224159225821,0.0669102337792,0.133249372793,0
430,4.54684114456,0.0670192569494,-0.223397523165,0.0719682037304,0.0674160307743,0
431,4.55742502213,0.0668028518558,-0.222676172853,0.0686146388479,0.0716328472422,0
432,4.56793808937,0.0668372869492,-0.222790956497,-0.010895455677,0.0606636293954,0
433,4.57847309113,0.0661884739995,-0.220628246665,0.204630433802,0.0106571332709,0
434,4.58904194832,0.0664771422744,-0.221590474248,-0.0916390408937,0.175003486332,0
435,4.59954214096,0.0657408714294,-0.219136238098,0.233070970883,-0.0591680397161,0
436,4.61007213593,0.0658017799258,-0.219339266419,-0.0191901408451,0.20784485971,0
437,4.62065196037,0.0650962159038,-0.216987386346,0.222775519422,0.00500642518162,0
438,4.63120913506,0.0648906245828,-0.216302081943,0.0648111612176,0.206979083601,0
439,4.64178299904,0.0644196107984,-0.214732035995,0.148974074744,0.0732274525703,0
440,4.65232205391,0.0642130807042,-0.214043602347,0.0652483391332,0.140601501183,0
441,4.66287302971,0.0640004262328,-0.213334754109,0.0669487040915,0.065418375629,0
442,4.67346096039,0.0638012677431,-0.212670892477,0.0627111438932,0.0665249480717,0
443,4.68404698372,0.063321313262,-0.211071044207,0.151757242689,0.0716157537728,0
444,4.69458913803,0.0630940541625,-0.210313513875,0.0719272083126,0.143774239252,0
445,4.70512104034,0.062860634923,-0.209535449743,0.073366999393,0.0720711874206,0
446,4.71572613716,0.0626718655229,-0.20890621841,0.0592383619142,0.0719541356451,0
447,4.7263481617,0.0622082993388,-0.207360997796,0.147010955859,0.0680156213087,0
448,4.73685908318,0.0619805216789,-0.20660173893,0.0719268774704,0.13950254802,0
