,T,Vcx,X,X_des,Xdot,Xdot_dl
0,9.53674316406e-07,1.25909550429,-0.00614490872249,1.19842249054e-06,-0.614490872249,-0.0614490872249
1,0.0101039409637,1.26405773058,-0.00610825745389,0.0126966455301,0.00366512686014,-0.552675272338
2,0.0202090740204,1.26878022827,-0.00597817450762,0.0253927417626,0.0130082946271,0.00459944363683
3,0.0303089618683,1.27296763215,-0.00502666598186,0.0380781568894,0.0951508525759,0.021222550422
4,0.0404090881348,1.27760498616,-0.00571160204709,0.0507577375302,-0.0684936065227,0.078786406666
5,0.0505211353302,1.2816891591,-0.00551522290334,0.0634440917361,0.0196379143745,-0.059680454433
6,0.0606291294098,1.28554511474,-0.0052686566487,0.0761151231004,0.0246566254646,0.0201397854835
7,0.0707540512085,1.28905712903,-0.00466465903446,0.0887950619932,0.0603997614235,0.0282309390604
8,0.0808560848236,1.29244070396,-0.00427994132042,0.101432012852,0.0384717714041,0.0582069624215
9,0.090968132019,1.2955672748,-0.00376472482458,0.114065119212,0.0515216495842,0.0397767592221
10,0.101069927216,1.29845190408,-0.00317468727008,0.126667028207,0.0590037554502,0.0522698601708
11,0.111176967621,1.30109369605,-0.00249649188481,0.139255052822,0.0678195385262,0.0598853337578
12,0.121256113052,1.30248391246,0.000768415571656,0.151785966563,0.326490745647,0.0936866592383
13,0.131338119507,1.30524001938,9.7799616924e-05,0.164296077054,-0.0670615954732,0.287135511535
14,0.141458034515,1.30708891144,0.00119186495431,0.176826702858,0.109406533738,-0.049414782552
15,0.151576042175,1.30871718549,0.00230789394118,0.189326378496,0.111602898687,0.109626170233
16,0.161813020706,1.30957026797,0.00488422112539,0.201941872864,0.257632718422,0.126205880661
17,0.171889066696,1.3106179068,0.00637026736513,0.21432641906,0.148604623973,0.246729908977
18,0.182008981705,1.31139779763,0.0080137886107,0.226730296058,0.164352124557,0.150179374032
19,0.192078113556,1.31189823779,0.00981040112674,0.239035540368,0.179661251605,0.165883037262
20,0.202167987823,1.31217584899,0.0116420695558,0.25132774362,0.183166842908,0.180011810735
21,0.21239900589,1.31075718485,0.0172093547881,0.263750633021,0.556728523225,0.220523010939
22,0.222497940063,1.3103240273,0.019752798602,0.275970394582,0.254344381392,0.526490109041
23,0.232594966888,1.31009746122,0.0212488826364,0.288143415488,0.149608403444,0.243870783597
24,0.242722988129,1.30913281667,0.0240598656237,0.300307199154,0.281098298728,0.162757392973
25,0.252851009369,1.30733149384,0.0284285116941,0.312422338872,0.436864607036,0.296674929559
26,0.262948989868,1.30441270299,0.0350595898926,0.324451164347,0.663107819855,0.459488928318
27,0.273071050644,1.30290696943,0.037623796612,0.336456242444,0.25642067194,0.622439105064
28,0.283185005188,1.30070752441,0.0413908027112,0.348397336924,0.376700609922,0.268448665738
29,0.293291091919,1.29761562444,0.0468589663506,0.360272931408,0.546816363931,0.393712185323
30,0.303782939911,1.29342511295,0.0544258058071,0.372540331705,0.756683945656,0.567803122103
31,0.313858032227,1.28978319663,0.0601987801492,0.384259524317,0.577297434211,0.738745294511
32,0.323966026306,1.28625614731,0.0651446208358,0.395955089917,0.494584068656,0.569026097655
33,0.33407998085,1.28249761907,0.0701370835304,0.407593611592,0.499246269464,0.495050288737
34,0.344202041626,1.27838601932,0.0754788219929,0.419175542745,0.534173846245,0.502739027143
35,0.354315042496,1.27225298988,0.0853499770164,0.430679380471,0.987115502357,0.579468011856
36,0.364414930344,1.26749902667,0.0912541151047,0.442098882817,0.590413808823,0.947445333004
37,0.374534130096,1.26248030708,0.0972820743918,0.453468800569,0.602795928717,0.591652020812
38,0.384649991989,1.25661407434,0.10490514338,0.46476167912,0.762306898832,0.618747025728
39,0.395066022873,1.24873855827,0.116794280708,0.47631115608,1.18891373277,0.804967582226
