0.85038
0.89134
0.92224
0.95782
0.99041
1.0198
1.0457
1.0676
1.0862
1.0983
1.1102
1.1184
1.1232
1.1243
1.1217
1.117
1.1081
1.0958
1.08
1.0609
1.0388
1.0134
0.98497
0.96003
0.92637
0.88996
0.85052
0.80837
0.76384
0.71686
0.67759
0.62667
0.57426
0.51992
0.46326
0.4061
0.35953
0.30083
0.2407
0.18036
0.11964
0.058278
-0.0025443
-0.051407
-0.11219
-0.17258
-0.23258
-0.2917
-0.35021
-0.40784
-0.45319
-0.50894
-0.56334
-0.61647
-0.66795
-0.71786
-0.75638
-0.80284
-0.84738
-0.88975
-0.92995
-0.96793
-1.0036
-1.0304
-1.0616
-1.0901
-1.1157
-1.1385
-1.1583
-1.175
-1.1863
-1.1977
-1.2058
-1.2111
-1.2132
-1.2121
-1.2077
-1.2021
-1.1919
-1.1785
-1.1618
-1.1419
-1.1188
-1.0925
-1.0692
-1.0373
-1.0022
-0.96434
-0.9236
-0.88011
-0.8341
-0.79562
-0.74545
-0.69315
-0.63905
-0.58331
-0.52608
-0.46739
-0.41968
-0.35909
-0.29808
-0.23583
-0.17323
-0.11034
-0.047548
0.0029299
0.065342
0.12791
0.18985
0.25077
0.31163
0.3709
0.41789
0.47531
0.53143
0.58637
0.6398
0.69181
0.74185
0.78075
0.82768
0.87253
0.91537
0.95641
0.99532
1.0318
1.0591
1.0908
1.1199
1.1458
1.1687
1.1887
1.2052
1.2159
1.2262
1.2332
1.2357
1.2346
1.2298
1.221
1.2112
1.1956
1.1763
1.1536
1.1274
1.0978
1.0649
1.0291
0.99825
0.95698
0.9132
0.86694
0.81849
0.76773
0.71506
0.67183
0.61653
0.55965
0.50128
0.44207
0.38149
0.33229
0.27087
0.20855
0.14591
0.083352
0.02117
-0.041364
-0.10363
-0.15299
-0.21412
-0.27452
-0.33408
-0.39283
-0.45041
-0.49562
-0.55091
-0.60481
-0.65721
-0.70785
-0.75676
-0.80377
-0.83986
-0.883
-0.92395
-0.96205
-0.99754
-1.0305
-1.0609
-1.0886
-1.1087
-1.1313
-1.1511
-1.1678
-1.1812
-1.1913
-1.1982
-1.2012
-1.2019
-1.1996
-1.1939
-1.1851
-1.1729
-1.1573
-1.1424
-1.1209
-1.096
-1.0679
-1.0366
-1.0025
-0.96547
-0.93381
-0.89174
-0.84774
-0.80122
-0.75238
-0.7011
-0.64862
-0.60505
-0.54973
-0.4928
-0.43463
-0.37546
-0.31574
-0.25483
-0.20551
-0.14439
-0.082699
-0.020723
0.041111
0.103
0.16481
0.21367
0.2748
0.33467
0.39425
0.45255
0.5096
0.56534
0.60885
0.66162
0.71273
0.76176
0.80892
0.85401
0.89665
0.92901
0.96713
1.0027
1.0354
1.0653
1.0919
1.1155
1.1323
1.15
1.1644
1.1757
1.1836
1.1884
1.1899
1.189
1.1849
1.1778
1.1677
1.1549
1.1391
1.1204
1.1032
1.0788
1.0514
1.021
0.9874
0.95085
0.91976
0.87875
0.83515
0.78932
0.7412
0.69122
0.63949
0.59689
0.54249
0.48654
0.42873
0.37046
0.31045
0.24987
0.20073
0.13866
0.076332
0.013673
-0.048548
-0.11079
-0.16026
-0.22127
-0.28154
-0.34093
-0.3995
-0.45671
-0.50156
-0.55634
-0.60964
-0.66121
-0.71098
-0.75876
-0.80453
-0.83948
-0.88126
-0.92061
-0.9575
-0.99198
-1.0239
-1.0475
-1.0743
-1.0984
-1.1195
-1.1375
-1.1527
-1.1647
-1.1721
-1.1784
-1.1817
-1.1818
-1.1787
-1.1725
-1.1632
-1.1533
-1.1384
-1.1203
-1.099
-1.0747
-1.0472
-1.0165
-0.98977
-0.95354
-0.91435
-0.87207
-0.82707
-0.77942
-0.72927
-0.68751
-0.63336
-0.5772
-0.51941
-0.46001
-0.39943
-0.35018
